Utility name,City,People served,Zip
Oceana Community Of,Oceana,"Population served: 2,672",25928
Pineville Municipal Water,Pineville,"Population served: 2,945",25928
Ravencliff Mcgraws Saulsville Psd,Glen Fork,"Population served: 3,186",25928
Beckley Water Company,Beckley,"Population served: 49,058",25932
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25932
Lester Municipal Water Works,Lester,Population served: 750,25932
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25932
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25932
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25932
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25932
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25932
Raleigh County Psd Odd,Sophia,Population served: 675,25932
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25932
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25932
Rhodell Water Works,Sophia,Population served: 238,25932
Wvawc Glade Springs District,Weston,"Population served: 1,340",25932
Armstrong Psd,Kimberly,"Population served: 2,208",25936
Bellwood Community Facil Imp,Rainelle,Population served: 113,25936
Danese Psd,Danese,"Population served: 2,210",25936
Gauley River Psd,Cannelton,"Population served: 4,168",25936
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25936
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25936
Mount Hope Water,Mt. Hope,"Population served: 1,431",25936
Page Kincaid Psd,Kimberly,"Population served: 1,590",25936
Pax Water Company,Pax,Population served: 762,25936
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25936
Wvawc Montgomery Heights District,Weston,Population served: 92,25936
Armstrong Psd,Kimberly,"Population served: 2,208",25938
Bellwood Community Facil Imp,Rainelle,Population served: 113,25938
Danese Psd,Danese,"Population served: 2,210",25938
Gauley River Psd,Cannelton,"Population served: 4,168",25938
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25938
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25938
Mount Hope Water,Mt. Hope,"Population served: 1,431",25938
Page Kincaid Psd,Kimberly,"Population served: 1,590",25938
Pax Water Company,Pax,Population served: 762,25938
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25938
Wvawc Montgomery Heights District,Weston,Population served: 92,25938
Armstrong Psd,Kimberly,"Population served: 2,208",25942
Bellwood Community Facil Imp,Rainelle,Population served: 113,25942
Danese Psd,Danese,"Population served: 2,210",25942
Gauley River Psd,Cannelton,"Population served: 4,168",25942
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25942
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25942
Mount Hope Water,Mt. Hope,"Population served: 1,431",25942
Page Kincaid Psd,Kimberly,"Population served: 1,590",25942
Pax Water Company,Pax,Population served: 762,25942
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25942
Wvawc Montgomery Heights District,Weston,Population served: 92,25942
Brenton Psd,Brenton,Population served: 363,25943
Coal Mountain Water,Coal Mountain,Population served: 118,25943
Eastern Wyoming Psd Stephenson WTP,Logan,"Population served: 3,561",25943
Garwood Community Water,Covel,Population served: 55,25943
Glen Rogers Psd,Glen Rogers,Population served: 283,25943
Green Camp Psd,Wyoming,Population served: 44,25943
Herndon Community Water,Herndon,Population served: 56,25943
,,Population served: 0,25943
Kopperston Psd,Kopperston,"Population served: 1,095",25943
Oceana Community Of,Oceana,"Population served: 2,672",25943
Pineville Municipal Water,Pineville,"Population served: 2,945",25943
Ravencliff Mcgraws Saulsville Psd,Glen Fork,"Population served: 3,186",25943
Big Bend Psd,Talcott,"Population served: 1,338",25951
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25951
Alderson Water,Alderson,"Population served: 2,458",25958
,,Population served: 0,25958
Davis Stuart Inc.,Lewisburg,Population served: 100,25958
Greenbrier County Psd 2,Meadow Bridge,"Population served: 1,164",25958
Greenbrier Hotel Corporation,White Sulphur Springs,"Population served: 3,280",25958
Lewisburg,Lewisburg,"Population served: 10,057",25958
Rainelle Water Department,Rainelle,"Population served: 1,381",25958
Rainelle Water Treatment Plant 2,Rainelle,Population served: 290,25958
Ronceverte Water,Ronceverte,"Population served: 2,100",25958
Rupert Water,Rupert,"Population served: 1,170",25958
White Sulphur Springs Water,White Sulphur Springs,"Population served: 3,845",25958
Alderson Water,Alderson,"Population served: 2,458",25962
,,Population served: 0,25962
Armstrong Psd,Kimberly,"Population served: 2,208",25962
Bellwood Community Facil Imp,Rainelle,Population served: 113,25962
Danese Psd,Danese,"Population served: 2,210",25962
Davis Stuart Inc.,Lewisburg,Population served: 100,25962
Gauley River Psd,Cannelton,"Population served: 4,168",25962
Greenbrier County Psd 2,Meadow Bridge,"Population served: 1,164",25962
Greenbrier Hotel Corporation,White Sulphur Springs,"Population served: 3,280",25962
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25962
Lewisburg,Lewisburg,"Population served: 10,057",25962
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25962
Mount Hope Water,Mt. Hope,"Population served: 1,431",25962
Page Kincaid Psd,Kimberly,"Population served: 1,590",25962
Pax Water Company,Pax,Population served: 762,25962
Rainelle Water Department,Rainelle,"Population served: 1,381",25962
Rainelle Water Treatment Plant 2,Rainelle,Population served: 290,25962
Ronceverte Water,Ronceverte,"Population served: 2,100",25962
Rupert Water,Rupert,"Population served: 1,170",25962
White Sulphur Springs Water,White Sulphur Springs,"Population served: 3,845",25962
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25962
Wvawc Montgomery Heights District,Weston,Population served: 92,25962
Big Bend Psd,Talcott,"Population served: 1,338",25966
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25966
Beckley Water Company,Beckley,"Population served: 49,058",25969
Big Bend Psd,Talcott,"Population served: 1,338",25969
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25969
Lester Municipal Water Works,Lester,Population served: 750,25969
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25969
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25969
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25969
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25969
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25969
Raleigh County Psd Odd,Sophia,Population served: 675,25969
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25969
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25969
Rhodell Water Works,Sophia,Population served: 238,25969
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25969
Wvawc Glade Springs District,Weston,"Population served: 1,340",25969
Appalachian Teen Challenge Female Center,Princeton,Population served: 30,25971
Appalachian Teen Challenge Male Center,Princeton,Population served: 30,25971
Athens Town Of,Athens,"Population served: 4,802",25971
Bluewell Psd,Bluefield,"Population served: 6,216",25971
Green Valley Glenwood Psd Bulltail,Bluefield,"Population served: 1,869",25971
Green Valley Glenwood Psd Glenwood,Bluefield,"Population served: 5,775",25971
Hiawatha Water,Matoaka,Population served: 75,25971
Pinnacle Water Association,Rock,Population served: 85,25971
Raleigh County Psd Egeria,Sophia,Population served: 200,25971
Weyanoke Giatto Water System,Matoaka,Population served: 40,25971
WVAWC - Bluefield District,Princeton,"Population served: 12,174",25971
Alderson Water,Alderson,"Population served: 2,458",25972
,,Population served: 0,25972
Davis Stuart Inc.,Lewisburg,Population served: 100,25972
Greenbrier County Psd 2,Meadow Bridge,"Population served: 1,164",25972
Greenbrier Hotel Corporation,White Sulphur Springs,"Population served: 3,280",25972
Lewisburg,Lewisburg,"Population served: 10,057",25972
Rainelle Water Department,Rainelle,"Population served: 1,381",25972
Rainelle Water Treatment Plant 2,Rainelle,Population served: 290,25972
Ronceverte Water,Ronceverte,"Population served: 2,100",25972
Rupert Water,Rupert,"Population served: 1,170",25972
White Sulphur Springs Water,White Sulphur Springs,"Population served: 3,845",25972
Alderson Water,Alderson,"Population served: 2,458",25976
,,Population served: 0,25976
Armstrong Psd,Kimberly,"Population served: 2,208",25976
Bellwood Community Facil Imp,Rainelle,Population served: 113,25976
Big Bend Psd,Talcott,"Population served: 1,338",25976
Danese Psd,Danese,"Population served: 2,210",25976
Davis Stuart Inc.,Lewisburg,Population served: 100,25976
Gauley River Psd,Cannelton,"Population served: 4,168",25976
Greenbrier County Psd 2,Meadow Bridge,"Population served: 1,164",25976
Greenbrier Hotel Corporation,White Sulphur Springs,"Population served: 3,280",25976
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25976
Lewisburg,Lewisburg,"Population served: 10,057",25976
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25976
Mount Hope Water,Mt. Hope,"Population served: 1,431",25976
Page Kincaid Psd,Kimberly,"Population served: 1,590",25976
Pax Water Company,Pax,Population served: 762,25976
Rainelle Water Department,Rainelle,"Population served: 1,381",25976
Rainelle Water Treatment Plant 2,Rainelle,Population served: 290,25976
Ronceverte Water,Ronceverte,"Population served: 2,100",25976
Rupert Water,Rupert,"Population served: 1,170",25976
White Sulphur Springs Water,White Sulphur Springs,"Population served: 3,845",25976
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25976
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25976
Wvawc Montgomery Heights District,Weston,Population served: 92,25976
Big Bend Psd,Talcott,"Population served: 1,338",25977
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25977
Big Bend Psd,Talcott,"Population served: 1,338",25978
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25978
Appalachian Teen Challenge Female Center,Princeton,Population served: 30,25979
Appalachian Teen Challenge Male Center,Princeton,Population served: 30,25979
Athens Town Of,Athens,"Population served: 4,802",25979
Big Bend Psd,Talcott,"Population served: 1,338",25979
Bluewell Psd,Bluefield,"Population served: 6,216",25979
Green Valley Glenwood Psd Bulltail,Bluefield,"Population served: 1,869",25979
Green Valley Glenwood Psd Glenwood,Bluefield,"Population served: 5,775",25979
Hiawatha Water,Matoaka,Population served: 75,25979
Pinnacle Water Association,Rock,Population served: 85,25979
Raleigh County Psd Egeria,Sophia,Population served: 200,25979
Weyanoke Giatto Water System,Matoaka,Population served: 40,25979
WVAWC - Bluefield District,Princeton,"Population served: 12,174",25979
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25979
Alderson Water,Alderson,"Population served: 2,458",25981
,,Population served: 0,25981
Birch River Psd,Dille,"Population served: 1,103",25981
Craigsville Psd,Craigsville,"Population served: 4,591",25981
Davis Stuart Inc.,Lewisburg,Population served: 100,25981
Fenwick Mountain Psd,Fenwick,Population served: 554,25981
Greenbrier County Psd 2,Meadow Bridge,"Population served: 1,164",25981
Greenbrier Hotel Corporation,White Sulphur Springs,"Population served: 3,280",25981
Lewisburg,Lewisburg,"Population served: 10,057",25981
Nettie Leivasy Psd,Nettie,"Population served: 3,239",25981
Rainelle Water Department,Rainelle,"Population served: 1,381",25981
Rainelle Water Treatment Plant 2,Rainelle,Population served: 290,25981
Richwood Water Department,Richwood,"Population served: 2,389",25981
Ronceverte Water,Ronceverte,"Population served: 2,100",25981
Rupert Water,Rupert,"Population served: 1,170",25981
Summersville Municipal Water,Summersville,"Population served: 5,574",25981
White Sulphur Springs Water,White Sulphur Springs,"Population served: 3,845",25981
Wilderness Psd,Mount Nebo,"Population served: 4,475",25981
Alderson Water,Alderson,"Population served: 2,458",25984
,,Population served: 0,25984
Davis Stuart Inc.,Lewisburg,Population served: 100,25984
Greenbrier County Psd 2,Meadow Bridge,"Population served: 1,164",25984
Greenbrier Hotel Corporation,White Sulphur Springs,"Population served: 3,280",25984
Lewisburg,Lewisburg,"Population served: 10,057",25984
Rainelle Water Department,Rainelle,"Population served: 1,381",25984
Rainelle Water Treatment Plant 2,Rainelle,Population served: 290,25984
Ronceverte Water,Ronceverte,"Population served: 2,100",25984
Rupert Water,Rupert,"Population served: 1,170",25984
White Sulphur Springs Water,White Sulphur Springs,"Population served: 3,845",25984
Big Bend Psd,Talcott,"Population served: 1,338",25985
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25985
Armstrong Psd,Kimberly,"Population served: 2,208",25986
Bellwood Community Facil Imp,Rainelle,Population served: 113,25986
Danese Psd,Danese,"Population served: 2,210",25986
Gauley River Psd,Cannelton,"Population served: 4,168",25986
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25986
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25986
Mount Hope Water,Mt. Hope,"Population served: 1,431",25986
Page Kincaid Psd,Kimberly,"Population served: 1,590",25986
Pax Water Company,Pax,Population served: 762,25986
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25986
Wvawc Montgomery Heights District,Weston,Population served: 92,25986
Beckley Water Company,Beckley,"Population served: 49,058",25989
Big Bend Psd,Talcott,"Population served: 1,338",25989
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25989
Lester Municipal Water Works,Lester,Population served: 750,25989
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25989
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25989
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25989
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25989
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25989
Raleigh County Psd Odd,Sophia,Population served: 675,25989
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25989
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25989
Rhodell Water Works,Sophia,Population served: 238,25989
Wvawc Bluestone Plant,Weston,"Population served: 26,874",25989
Wvawc Glade Springs District,Weston,"Population served: 1,340",25989
Beech Bottom Water Department,Beech Bottom,Population served: 610,26003
Benwood Water Department,Benwood,"Population served: 1,510",26003
Bethlehem,Bethlehem,"Population served: 2,667",26003
Brooke County Psd,Wellsburg,Population served: 240,26003
Cameron Water,Cameron,"Population served: 1,052",26003
City of Wheeling,Wheeling,"Population served: 29,899",26003
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26003
Follansbee Municipal,Follansbee,"Population served: 2,628",26003
Glen Dale Water Works,Glendale,"Population served: 2,495",26003
Hammond Psd,Wellsburg,"Population served: 2,186",26003
Iskcon - New Vrindaban,Moundsville,Population served: 184,26003
Marshall County Psd 1,Wheeling,"Population served: 3,463",26003
Marshall County Psd 2,Moundsville,"Population served: 1,601",26003
Marshall County Psd 3,Moundsville,"Population served: 2,694",26003
Marshall County Psd 4,Moundsville,"Population served: 4,063",26003
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26003
Moundsville,Moundsville,"Population served: 11,999",26003
Ohio County Psd,Triadelphia,"Population served: 8,838",26003
Triadelphia Water Department,Triadelphia,"Population served: 1,215",26003
Valley Grove Water Department,Valley Grove,Population served: 686,26003
Washington Pike Psd,Wellsburg,"Population served: 3,571",26003
Weirton Area Water Board,Weirton,"Population served: 22,694",26003
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26003
Beech Bottom Water Department,Beech Bottom,Population served: 610,26030
Brooke County Psd,Wellsburg,Population served: 240,26030
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26030
Follansbee Municipal,Follansbee,"Population served: 2,628",26030
Hammond Psd,Wellsburg,"Population served: 2,186",26030
Washington Pike Psd,Wellsburg,"Population served: 3,571",26030
Weirton Area Water Board,Weirton,"Population served: 22,694",26030
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26030
Benwood Water Department,Benwood,"Population served: 1,510",26031
Cameron Water,Cameron,"Population served: 1,052",26031
Glen Dale Water Works,Glendale,"Population served: 2,495",26031
Iskcon - New Vrindaban,Moundsville,Population served: 184,26031
Marshall County Psd 1,Wheeling,"Population served: 3,463",26031
Marshall County Psd 2,Moundsville,"Population served: 1,601",26031
Marshall County Psd 3,Moundsville,"Population served: 2,694",26031
Marshall County Psd 4,Moundsville,"Population served: 4,063",26031
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26031
Moundsville,Moundsville,"Population served: 11,999",26031
Beech Bottom Water Department,Beech Bottom,Population served: 610,26032
Brooke County Psd,Wellsburg,Population served: 240,26032
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26032
Follansbee Municipal,Follansbee,"Population served: 2,628",26032
Hammond Psd,Wellsburg,"Population served: 2,186",26032
Washington Pike Psd,Wellsburg,"Population served: 3,571",26032
Weirton Area Water Board,Weirton,"Population served: 22,694",26032
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26032
Benwood Water Department,Benwood,"Population served: 1,510",26033
Cameron Water,Cameron,"Population served: 1,052",26033
Glen Dale Water Works,Glendale,"Population served: 2,495",26033
Iskcon - New Vrindaban,Moundsville,Population served: 184,26033
Marshall County Psd 1,Wheeling,"Population served: 3,463",26033
Marshall County Psd 2,Moundsville,"Population served: 1,601",26033
Marshall County Psd 3,Moundsville,"Population served: 2,694",26033
Marshall County Psd 4,Moundsville,"Population served: 4,063",26033
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26033
Moundsville,Moundsville,"Population served: 11,999",26033
Beaver Falls Municipal Authority,"Beaver Falls, PA","Population served:50,000",26034
Ambridge Water Authority,"Ambridge, PA","Population served:19,500",26034
Mun Water Authority of Aliquippa,"Aliquippa, PA","Population served:14,250",26034
Creswell Heights Jt Authority,"South Heights, PA","Population served:15,000",26034
Center Twp Water Authority,"Aliquippa, PA","Population served:19,000",26034
Beech Bottom Water Department,Beech Bottom,Population served: 610,26035
Brooke County Psd,Wellsburg,Population served: 240,26035
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26035
Follansbee Municipal,Follansbee,"Population served: 2,628",26035
Hammond Psd,Wellsburg,"Population served: 2,186",26035
Washington Pike Psd,Wellsburg,"Population served: 3,571",26035
Weirton Area Water Board,Weirton,"Population served: 22,694",26035
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26035
Benwood Water Department,Benwood,"Population served: 1,510",26036
Cameron Water,Cameron,"Population served: 1,052",26036
Glen Dale Water Works,Glendale,"Population served: 2,495",26036
Iskcon - New Vrindaban,Moundsville,Population served: 184,26036
Marshall County Psd 1,Wheeling,"Population served: 3,463",26036
Marshall County Psd 2,Moundsville,"Population served: 1,601",26036
Marshall County Psd 3,Moundsville,"Population served: 2,694",26036
Marshall County Psd 4,Moundsville,"Population served: 4,063",26036
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26036
Moundsville,Moundsville,"Population served: 11,999",26036
Beech Bottom Water Department,Beech Bottom,Population served: 610,26037
Brooke County Psd,Wellsburg,Population served: 240,26037
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26037
Follansbee Municipal,Follansbee,"Population served: 2,628",26037
Hammond Psd,Wellsburg,"Population served: 2,186",26037
Washington Pike Psd,Wellsburg,"Population served: 3,571",26037
Weirton Area Water Board,Weirton,"Population served: 22,694",26037
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26037
Benwood Water Department,Benwood,"Population served: 1,510",26038
Cameron Water,Cameron,"Population served: 1,052",26038
Glen Dale Water Works,Glendale,"Population served: 2,495",26038
Iskcon - New Vrindaban,Moundsville,Population served: 184,26038
Marshall County Psd 1,Wheeling,"Population served: 3,463",26038
Marshall County Psd 2,Moundsville,"Population served: 1,601",26038
Marshall County Psd 3,Moundsville,"Population served: 2,694",26038
Marshall County Psd 4,Moundsville,"Population served: 4,063",26038
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26038
Moundsville,Moundsville,"Population served: 11,999",26038
Benwood Water Department,Benwood,"Population served: 1,510",26039
Cameron Water,Cameron,"Population served: 1,052",26039
Glen Dale Water Works,Glendale,"Population served: 2,495",26039
Iskcon - New Vrindaban,Moundsville,Population served: 184,26039
Marshall County Psd 1,Wheeling,"Population served: 3,463",26039
Marshall County Psd 2,Moundsville,"Population served: 1,601",26039
Marshall County Psd 3,Moundsville,"Population served: 2,694",26039
Marshall County Psd 4,Moundsville,"Population served: 4,063",26039
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26039
Moundsville,Moundsville,"Population served: 11,999",26039
Benwood Water Department,Benwood,"Population served: 1,510",26040
Cameron Water,Cameron,"Population served: 1,052",26040
Glen Dale Water Works,Glendale,"Population served: 2,495",26040
Iskcon - New Vrindaban,Moundsville,Population served: 184,26040
Marshall County Psd 1,Wheeling,"Population served: 3,463",26040
Marshall County Psd 2,Moundsville,"Population served: 1,601",26040
Marshall County Psd 3,Moundsville,"Population served: 2,694",26040
Marshall County Psd 4,Moundsville,"Population served: 4,063",26040
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26040
Moundsville,Moundsville,"Population served: 11,999",26040
Benwood Water Department,Benwood,"Population served: 1,510",26041
Cameron Water,Cameron,"Population served: 1,052",26041
Glen Dale Water Works,Glendale,"Population served: 2,495",26041
Iskcon - New Vrindaban,Moundsville,Population served: 184,26041
Marshall County Psd 1,Wheeling,"Population served: 3,463",26041
Marshall County Psd 2,Moundsville,"Population served: 1,601",26041
Marshall County Psd 3,Moundsville,"Population served: 2,694",26041
Marshall County Psd 4,Moundsville,"Population served: 4,063",26041
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26041
Moundsville,Moundsville,"Population served: 11,999",26041
Chester Water Department,Chester,"Population served: 3,119",26047
Grant Psd,Chester,"Population served: 2,086",26047
"New Cumberland, City Of",New Cumberland,"Population served: 1,326",26047
Oakland Psd,Weirton,"Population served: 1,846",26047
Oakland Psd Golden Key Acres,Chester,Population served: 506,26047
Tomlinson Psd,Chester,"Population served: 2,012",26047
Chester Water Department,Chester,"Population served: 3,119",26050
Grant Psd,Chester,"Population served: 2,086",26050
"New Cumberland, City Of",New Cumberland,"Population served: 1,326",26050
Oakland Psd,Weirton,"Population served: 1,846",26050
Oakland Psd Golden Key Acres,Chester,Population served: 506,26050
Tomlinson Psd,Chester,"Population served: 2,012",26050
Benwood Water Department,Benwood,"Population served: 1,510",26055
Cameron Water,Cameron,"Population served: 1,052",26055
Glen Dale Water Works,Glendale,"Population served: 2,495",26055
Grandview - Doolin Psd,Proctor,"Population served: 1,942",26055
Hundred Littleton Psd,Hundred,Population served: 638,26055
Iskcon - New Vrindaban,Moundsville,Population served: 184,26055
Marshall County Psd 1,Wheeling,"Population served: 3,463",26055
Marshall County Psd 2,Moundsville,"Population served: 1,601",26055
Marshall County Psd 3,Moundsville,"Population served: 2,694",26055
Marshall County Psd 4,Moundsville,"Population served: 4,063",26055
Mcmechen Municipal Water,Proctor,"Population served: 2,212",26055
Moundsville,Moundsville,"Population served: 11,999",26055
New Martinsville,New Martinsville,"Population served: 5,272",26055
"Paden City, City Of",Paden City,"Population served: 2,985",26055
Pine Grove Water,Pine Grove,Population served: 593,26055
Wetzel Co. Psd 1,Reader,"Population served: 1,378",26055
Chester Water Department,Chester,"Population served: 3,119",26056
Grant Psd,Chester,"Population served: 2,086",26056
"New Cumberland, City Of",New Cumberland,"Population served: 1,326",26056
Oakland Psd,Weirton,"Population served: 1,846",26056
Oakland Psd Golden Key Acres,Chester,Population served: 506,26056
Tomlinson Psd,Chester,"Population served: 2,012",26056
Beech Bottom Water Department,Beech Bottom,Population served: 610,26058
Brooke County Psd,Wellsburg,Population served: 240,26058
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26058
Follansbee Municipal,Follansbee,"Population served: 2,628",26058
Hammond Psd,Wellsburg,"Population served: 2,186",26058
Washington Pike Psd,Wellsburg,"Population served: 3,571",26058
Weirton Area Water Board,Weirton,"Population served: 22,694",26058
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26058
Bethlehem,Bethlehem,"Population served: 2,667",26059
City of Wheeling,Wheeling,"Population served: 29,899",26059
Ohio County Psd,Triadelphia,"Population served: 8,838",26059
Triadelphia Water Department,Triadelphia,"Population served: 1,215",26059
Valley Grove Water Department,Valley Grove,Population served: 686,26059
Bethlehem,Bethlehem,"Population served: 2,667",26060
City of Wheeling,Wheeling,"Population served: 29,899",26060
Ohio County Psd,Triadelphia,"Population served: 8,838",26060
Triadelphia Water Department,Triadelphia,"Population served: 1,215",26060
Valley Grove Water Department,Valley Grove,Population served: 686,26060
Beech Bottom Water Department,Beech Bottom,Population served: 610,26062
Brooke County Psd,Wellsburg,Population served: 240,26062
Chester Water Department,Chester,"Population served: 3,119",26062
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26062
Follansbee Municipal,Follansbee,"Population served: 2,628",26062
Grant Psd,Chester,"Population served: 2,086",26062
Hammond Psd,Wellsburg,"Population served: 2,186",26062
"New Cumberland, City Of",New Cumberland,"Population served: 1,326",26062
Oakland Psd,Weirton,"Population served: 1,846",26062
Oakland Psd Golden Key Acres,Chester,Population served: 506,26062
Tomlinson Psd,Chester,"Population served: 2,012",26062
Washington Pike Psd,Wellsburg,"Population served: 3,571",26062
Weirton Area Water Board,Weirton,"Population served: 22,694",26062
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26062
Beech Bottom Water Department,Beech Bottom,Population served: 610,26070
Brooke County Psd,Wellsburg,Population served: 240,26070
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26070
Follansbee Municipal,Follansbee,"Population served: 2,628",26070
Hammond Psd,Wellsburg,"Population served: 2,186",26070
Washington Pike Psd,Wellsburg,"Population served: 3,571",26070
Weirton Area Water Board,Weirton,"Population served: 22,694",26070
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26070
Bethlehem,Bethlehem,"Population served: 2,667",26074
City of Wheeling,Wheeling,"Population served: 29,899",26074
Ohio County Psd,Triadelphia,"Population served: 8,838",26074
Triadelphia Water Department,Triadelphia,"Population served: 1,215",26074
Valley Grove Water Department,Valley Grove,Population served: 686,26074
Beech Bottom Water Department,Beech Bottom,Population served: 610,26075
Brooke County Psd,Wellsburg,Population served: 240,26075
Follansbee Hooverson Heights,Follansbee,"Population served: 4,970",26075
Follansbee Municipal,Follansbee,"Population served: 2,628",26075
Hammond Psd,Wellsburg,"Population served: 2,186",26075
Washington Pike Psd,Wellsburg,"Population served: 3,571",26075
Weirton Area Water Board,Weirton,"Population served: 22,694",26075
"Wellsburg, City Of",Wellsburg,"Population served: 3,468",26075
Central Boaz Psd,Clifton,"Population served: 1,418",26101
City of Vienna,Vienna,"Population served: 12,507",26101
Claywood Park Psd,Mineral Wells,"Population served: 8,141",26101
Lubeck Psd,Bellville,"Population served: 10,377",26101
Mineral Wells Psd,Mineral Wells,"Population served: 5,674",26101
Parkersburg Water Department,Palestine,"Population served: 34,251",26101
Union Williams P S D,Waverly,"Population served: 7,252",26101
Williamstown Water Department,Williamstown,"Population served: 3,363",26101
Central Boaz Psd,Clifton,"Population served: 1,418",26104
City of Vienna,Vienna,"Population served: 12,507",26104
Claywood Park Psd,Mineral Wells,"Population served: 8,141",26104
Lubeck Psd,Bellville,"Population served: 10,377",26104
Mineral Wells Psd,Mineral Wells,"Population served: 5,674",26104
Parkersburg Water Department,Palestine,"Population served: 34,251",26104
Union Williams P S D,Waverly,"Population served: 7,252",26104
Williamstown Water Department,Williamstown,"Population served: 3,363",26104
Central Boaz Psd,Clifton,"Population served: 1,418",26105
City of Vienna,Vienna,"Population served: 12,507",26105
Claywood Park Psd,Mineral Wells,"Population served: 8,141",26105
Lubeck Psd,Bellville,"Population served: 10,377",26105
Mineral Wells Psd,Mineral Wells,"Population served: 5,674",26105
Parkersburg Water Department,Palestine,"Population served: 34,251",26105
Union Williams P S D,Waverly,"Population served: 7,252",26105
Williamstown Water Department,Williamstown,"Population served: 3,363",26105
Central Boaz Psd,Clifton,"Population served: 1,418",26133
City of Vienna,Vienna,"Population served: 12,507",26133
Claywood Park Psd,Mineral Wells,"Population served: 8,141",26133
Cottageville Psd,Cottageville,"Population served: 3,072",26133
Lubeck Psd,Bellville,"Population served: 10,377",26133
