Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
West Virgina American Water Company - Huntington District,Dibromochloromethane,6.63 ppb,0.1 ppb,
West Virgina American Water Company - Huntington District,Dichloroacetic acid,10.3 ppb,0.2 ppb,
West Virgina American Water Company - Huntington District,Haloacetic acids (HAA5)†,20.4 ppb,0.1 ppb,60 ppb
West Virgina American Water Company - Huntington District,Haloacetic acids (HAA9)†,20.2 ppb,0.06 ppb,
West Virgina American Water Company - Huntington District,Nitrate,0.767 ppm,0.14 ppm,10 ppm
West Virgina American Water Company - Huntington District,Nitrate and nitrite,0.830 ppm,0.14 ppm,10 ppm
West Virgina American Water Company - Huntington District,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
West Virgina American Water Company - Huntington District,Total trihalomethanes (TTHMs)†,51.4 ppb,0.15 ppb,80 ppb
West Virgina American Water Company - Huntington District,Trichloroacetic acid,7.94 ppb,0.1 ppb,
West Virgina American Water Company - Huntington District,"1,4-Dioxane",0.408 ppb,0.35 ppb,
West Virgina American Water Company - Huntington District,Bromoform,0.579 ppb,0.5 ppb,
West Virgina American Water Company - Huntington District,Chlorate,51.1 ppb,210 ppb,
West Virgina American Water Company - Huntington District,Fluoride,0.813 ppm,,4 ppm
West Virgina American Water Company - Huntington District,Manganese,3.23 ppb,100 ppb,
West Virgina American Water Company - Huntington District,Molybdenum,0.438 ppb,40 ppb,
West Virgina American Water Company - Huntington District,Monobromoacetic acid,0.915 ppb,25 ppb,
West Virgina American Water Company - Huntington District,Monochloroacetic acid,0.189 ppb,53 ppb,
West Virgina American Water Company - Huntington District,Strontium,0.153 ppb,"1,500 ppb",
West Virgina American Water Company - Huntington District,None,,,
Beech Bottom Water Department,Bromodichloromethane,1.50 ppb,0.06 ppb,
Beech Bottom Water Department,Bromoform,1.95 ppb,0.5 ppb,
Beech Bottom Water Department,Dibromoacetic acid,1.52 ppb,0.04 ppb,
Beech Bottom Water Department,Dibromochloromethane,3.29 ppb,0.1 ppb,
Beech Bottom Water Department,Haloacetic acids (HAA5)†,3.12 ppb,0.1 ppb,60 ppb
Beech Bottom Water Department,Nitrate,1.34 ppm,0.14 ppm,10 ppm
Beech Bottom Water Department,Nitrate and nitrite,2.34 ppm,0.14 ppm,10 ppm
Beech Bottom Water Department,"Radium, combined (-226 &amp; -228)",0.13 pCi/L,0.05 pCi/L,5 pCi/L
Beech Bottom Water Department,Total trihalomethanes (TTHMs)†,7.30 ppb,0.15 ppb,80 ppb
Beech Bottom Water Department,Barium,39.0 ppb,700 ppb,"2,000 ppb"
Beech Bottom Water Department,Chloroform,0.345 ppb,0.4 ppb,
Beech Bottom Water Department,Chromium (total),0.750 ppb,,100 ppb
Beech Bottom Water Department,Cyanide,17.5 ppb,,200 ppb
Beech Bottom Water Department,Dichloroacetic acid,0.365 ppb,0.2 ppb,
Beech Bottom Water Department,Fluoride,0.0450 ppm,,4 ppm
Beech Bottom Water Department,Monobromoacetic acid,1.23 ppb,25 ppb,
Beech Bottom Water Department,Monochloroacetic acid,0.297 ppb,53 ppb,
Beech Bottom Water Department,Nitrite,0.615 ppm,,1 ppm
Beech Bottom Water Department,None,,,
Benwood Water Department,Bromodichloromethane,1.65 ppb,0.06 ppb,
Benwood Water Department,Bromoform,1.21 ppb,0.5 ppb,
Benwood Water Department,Dibromoacetic acid,0.683 ppb,0.04 ppb,
Benwood Water Department,Dibromochloromethane,2.30 ppb,0.1 ppb,
Benwood Water Department,Haloacetic acids (HAA5)†,2.94 ppb,0.1 ppb,60 ppb
Benwood Water Department,Nitrate,0.743 ppm,0.14 ppm,10 ppm
Benwood Water Department,Nitrate and nitrite,1.40 ppm,0.14 ppm,10 ppm
Benwood Water Department,Total trihalomethanes (TTHMs)†,5.81 ppb,0.15 ppb,80 ppb
Benwood Water Department,Trichloroacetic acid,0.242 ppb,0.1 ppb,
Benwood Water Department,Barium,29.5 ppb,700 ppb,"2,000 ppb"
Benwood Water Department,Chloroform,0.478 ppb,0.4 ppb,
Benwood Water Department,Fluoride,0.670 ppm,,4 ppm
Benwood Water Department,Monobromoacetic acid,0.214 ppb,25 ppb,
Benwood Water Department,Monochloroacetic acid,1.80 ppb,53 ppb,
Benwood Water Department,Nitrite,0.500 ppm,,1 ppm
Benwood Water Department,None,,,
Bethlehem,Bromodichloromethane,22.3 ppb,0.06 ppb,
Bethlehem,Bromoform,1.46 ppb,0.5 ppb,
Bethlehem,Chloroform,26.6 ppb,0.4 ppb,
Bethlehem,Chromium (hexavalent)*,0.178 ppb,0.02 ppb,
Bethlehem,Dibromoacetic acid,2.58 ppb,0.04 ppb,
Bethlehem,Dibromochloromethane,13.1 ppb,0.1 ppb,
Bethlehem,Dichloroacetic acid,11.6 ppb,0.2 ppb,
Bethlehem,Haloacetic acids (HAA5)†,31.2 ppb,0.1 ppb,60 ppb
Bethlehem,Haloacetic acids (HAA9)*†,45.2 ppb,0.06 ppb,
Bethlehem,Nitrate*,0.982 ppm,0.14 ppm,10 ppm
Bethlehem,Nitrate and nitrite*,0.987 ppm,0.14 ppm,10 ppm
Bethlehem,Total trihalomethanes (TTHMs)†,63.4 ppb,0.15 ppb,80 ppb
Bethlehem,Trichloroacetic acid,15.3 ppb,0.1 ppb,
Bethlehem,"1,4-Dioxane*",0.0990 ppb,0.35 ppb,
Bethlehem,1-Butanol *,7.94 ppb,,
Bethlehem,2-Methoxyethanol*,20.4 ppb,,
Bethlehem,Barium*,48.2 ppb,700 ppb,"2,000 ppb"
Bethlehem,Chromium (total)*,0.194 ppb,,100 ppb
Bethlehem,Cyanide*,0.833 ppb,,200 ppb
Bethlehem,Fluoride*,0.587 ppm,,4 ppm
Bethlehem,Manganese*,19.3 ppb,100 ppb,
Bethlehem,Molybdenum*,1.24 ppb,40 ppb,
Bethlehem,Monobromoacetic acid,0.198 ppb,25 ppb,
Bethlehem,Monochloroacetic acid,1.57 ppb,53 ppb,
Bethlehem,Strontium*,0.188 ppb,"1,500 ppb",
Brooke County Psd,Bromodichloromethane,19.0 ppb,0.06 ppb,
Brooke County Psd,Bromoform,12.6 ppb,0.5 ppb,
Brooke County Psd,Chloroform,10.6 ppb,0.4 ppb,
Brooke County Psd,Chromium (hexavalent)*,0.0567 ppb,0.02 ppb,
Brooke County Psd,Dibromoacetic acid,10.8 ppb,0.04 ppb,
Brooke County Psd,Dibromochloromethane,28.3 ppb,0.1 ppb,
Brooke County Psd,Dichloroacetic acid,6.30 ppb,0.2 ppb,
Brooke County Psd,Haloacetic acids (HAA5)†,23.1 ppb,0.1 ppb,60 ppb
Brooke County Psd,Haloacetic acids (HAA9)*†,49.5 ppb,0.06 ppb,
Brooke County Psd,Nitrate*,0.677 ppm,0.14 ppm,10 ppm
Brooke County Psd,Nitrate and nitrite*,0.870 ppm,0.14 ppm,10 ppm
Brooke County Psd,"Radium, combined (-226 &amp; -228)*",0.12 pCi/L,0.05 pCi/L,5 pCi/L
Brooke County Psd,Total trihalomethanes (TTHMs)†,70.6 ppb,0.15 ppb,80 ppb
Brooke County Psd,Trichloroacetic acid,3.36 ppb,0.1 ppb,
Brooke County Psd,Trichloroethylene*,1.80 ppb,0.4 ppb,5 ppb
Brooke County Psd,"1,1,1-Trichloroethane*",0.174 ppb,,200 ppb
Brooke County Psd,"1,1-Dichloroethane*",0.240 ppb,3 ppb,
Brooke County Psd,"1,4-Dioxane*",0.283 ppb,0.35 ppb,
Brooke County Psd,Antimony*,0.0667 ppb,1 ppb,6 ppb
Brooke County Psd,Barium*,41.1 ppb,700 ppb,"2,000 ppb"
Brooke County Psd,Chlorate*,59.3 ppb,210 ppb,
Brooke County Psd,"cis-1,2-Dichloroethylene*",5.64 ppb,,70 ppb
Brooke County Psd,Fluoride*,0.542 ppm,,4 ppm
Brooke County Psd,Manganese*,0.154 ppb,100 ppb,
Brooke County Psd,Molybdenum*,0.775 ppb,40 ppb,
Brooke County Psd,Monobromoacetic acid,0.960 ppb,25 ppb,
Brooke County Psd,Monochloroacetic acid,1.66 ppb,53 ppb,
Brooke County Psd,Strontium*,0.192 ppb,"1,500 ppb",
Brooke County Psd,Vinyl chloride*,0.0960 ppb,0.05 ppb,2 ppb
Cameron Water,Arsenic,0.240 ppb,0.004 ppb,10 ppb
Cameron Water,Bromodichloromethane,2.78 ppb,0.06 ppb,
Cameron Water,Chloroform,20.3 ppb,0.4 ppb,
Cameron Water,Dichloroacetic acid,7.16 ppb,0.2 ppb,
Cameron Water,Haloacetic acids (HAA5)†,14.7 ppb,0.1 ppb,60 ppb
Cameron Water,Nitrate and nitrite,0.700 ppm,0.14 ppm,10 ppm
Cameron Water,"Radium, combined (-226 &amp; -228)",0.26 pCi/L,0.05 pCi/L,5 pCi/L
Cameron Water,Total trihalomethanes (TTHMs)†,23.2 ppb,0.15 ppb,80 ppb
Cameron Water,Trichloroacetic acid,7.44 ppb,0.1 ppb,
Cameron Water,Barium,45.8 ppb,700 ppb,"2,000 ppb"
Cameron Water,Di(2-ethylhexyl) phthalate,0.488 ppb,3 ppb,6 ppb
Cameron Water,Dibromoacetic acid,0.0500 ppb,0.04 ppb,
Cameron Water,Dibromochloromethane,0.156 ppb,0.1 ppb,
Cameron Water,Fluoride,0.324 ppm,,4 ppm
Cameron Water,Nitrate,0.241 ppm,0.14 ppm,10 ppm
Cameron Water,Testosterone,0.0250 ppt,,
Cameron Water,None,,,
City of Wheeling,Bromodichloromethane,16.4 ppb,0.06 ppb,
City of Wheeling,Bromoform,1.39 ppb,0.5 ppb,
City of Wheeling,Chloroform,24.5 ppb,0.4 ppb,
City of Wheeling,Chromium (hexavalent),0.178 ppb,0.02 ppb,
City of Wheeling,Dibromoacetic acid,2.93 ppb,0.04 ppb,
City of Wheeling,Dibromochloromethane,10.2 ppb,0.1 ppb,
City of Wheeling,Dichloroacetic acid,12.3 ppb,0.2 ppb,
City of Wheeling,Haloacetic acids (HAA5)†,27.6 ppb,0.1 ppb,60 ppb
City of Wheeling,Haloacetic acids (HAA9)†,45.2 ppb,0.06 ppb,
City of Wheeling,Nitrate,0.982 ppm,0.14 ppm,10 ppm
City of Wheeling,Nitrate and nitrite,0.987 ppm,0.14 ppm,10 ppm
City of Wheeling,Total trihalomethanes (TTHMs)†,52.4 ppb,0.15 ppb,80 ppb
City of Wheeling,Trichloroacetic acid,12.1 ppb,0.1 ppb,
City of Wheeling,"1,4-Dioxane",0.0990 ppb,0.35 ppb,
City of Wheeling,1-Butanol ,7.94 ppb,,
City of Wheeling,2-Methoxyethanol,20.4 ppb,,
City of Wheeling,Barium,48.2 ppb,700 ppb,"2,000 ppb"
City of Wheeling,Chromium (total),0.194 ppb,,100 ppb
City of Wheeling,Cyanide,0.833 ppb,,200 ppb
City of Wheeling,Fluoride,0.587 ppm,,4 ppm
City of Wheeling,Manganese,19.3 ppb,100 ppb,
City of Wheeling,Molybdenum,1.24 ppb,40 ppb,
City of Wheeling,Monobromoacetic acid,0.106 ppb,25 ppb,
City of Wheeling,Monochloroacetic acid,0.308 ppb,53 ppb,
City of Wheeling,Strontium,0.188 ppb,"1,500 ppb",
City of Wheeling,None,,,
Follansbee Hooverson Heights,Bromodichloromethane,16.5 ppb,0.06 ppb,
Follansbee Hooverson Heights,Bromoform,1.06 ppb,0.5 ppb,
Follansbee Hooverson Heights,Chloroform,21.2 ppb,0.4 ppb,
Follansbee Hooverson Heights,Dibromoacetic acid,2.80 ppb,0.04 ppb,
Follansbee Hooverson Heights,Dibromochloromethane,8.58 ppb,0.1 ppb,
Follansbee Hooverson Heights,Dichloroacetic acid,14.2 ppb,0.2 ppb,
Follansbee Hooverson Heights,Haloacetic acids (HAA5)†,37.3 ppb,0.1 ppb,60 ppb
Follansbee Hooverson Heights,Nitrate,0.743 ppm,0.14 ppm,10 ppm
Follansbee Hooverson Heights,Nitrate and nitrite,0.750 ppm,0.14 ppm,10 ppm
Follansbee Hooverson Heights,"Radium, combined (-226 &amp; -228)",0.40 pCi/L,0.05 pCi/L,5 pCi/L
Follansbee Hooverson Heights,Total trihalomethanes (TTHMs)†,47.3 ppb,0.15 ppb,80 ppb
Follansbee Hooverson Heights,Trichloroacetic acid,17.6 ppb,0.1 ppb,
Follansbee Hooverson Heights,Aluminum,51.0 ppb,600 ppb,
Follansbee Hooverson Heights,Antimony,0.0500 ppb,1 ppb,6 ppb
Follansbee Hooverson Heights,Barium,34.7 ppb,700 ppb,"2,000 ppb"
Follansbee Hooverson Heights,Fluoride,0.413 ppm,,4 ppm
Follansbee Hooverson Heights,Manganese,1.90 ppb,100 ppb,
Follansbee Hooverson Heights,Monobromoacetic acid,0.930 ppb,25 ppb,
Follansbee Hooverson Heights,Monochloroacetic acid,1.77 ppb,53 ppb,
Follansbee Hooverson Heights,Selenium,0.183 ppb,30 ppb,50 ppb
Follansbee Hooverson Heights,Silver,1.50 ppb,,
Follansbee Hooverson Heights,None,,,
Follansbee Municipal,Bromodichloromethane,7.15 ppb,0.06 ppb,
Follansbee Municipal,Bromoform,1.91 ppb,0.5 ppb,
Follansbee Municipal,Chloroform,3.79 ppb,0.4 ppb,
Follansbee Municipal,Dibromoacetic acid,1.75 ppb,0.04 ppb,
Follansbee Municipal,Dibromochloromethane,6.18 ppb,0.1 ppb,
Follansbee Municipal,Dichloroacetic acid,1.01 ppb,0.2 ppb,
Follansbee Municipal,Haloacetic acids (HAA5)†,3.88 ppb,0.1 ppb,60 ppb
Follansbee Municipal,Nitrate,1.21 ppm,0.14 ppm,10 ppm
Follansbee Municipal,Nitrate and nitrite,1.48 ppm,0.14 ppm,10 ppm
Follansbee Municipal,"Radium, combined (-226 &amp; -228)",0.41 pCi/L,0.05 pCi/L,5 pCi/L
Follansbee Municipal,Tetrachloroethylene (perchloroethylene),0.560 ppb,0.06 ppb,5 ppb
Follansbee Municipal,Total trihalomethanes (TTHMs)†,19.0 ppb,0.15 ppb,80 ppb
Follansbee Municipal,Trichloroacetic acid,0.494 ppb,0.1 ppb,
Follansbee Municipal,Aluminum,28.7 ppb,600 ppb,
Follansbee Municipal,Barium,38.0 ppb,700 ppb,"2,000 ppb"
Follansbee Municipal,Fluoride,0.565 ppm,,4 ppm
Follansbee Municipal,Monobromoacetic acid,0.232 ppb,25 ppb,
Follansbee Municipal,Monochloroacetic acid,0.335 ppb,53 ppb,
Follansbee Municipal,Nitrite,0.140 ppm,,1 ppm
Follansbee Municipal,Selenium,0.600 ppb,30 ppb,50 ppb
Follansbee Municipal,None,,,
Glen Dale Water Works,Bromodichloromethane,3.05 ppb,0.06 ppb,
Glen Dale Water Works,Bromoform,4.10 ppb,0.5 ppb,
Glen Dale Water Works,Dibromoacetic acid,1.55 ppb,0.04 ppb,
Glen Dale Water Works,Dibromochloromethane,6.35 ppb,0.1 ppb,
Glen Dale Water Works,Haloacetic acids (HAA5)†,1.55 ppb,0.1 ppb,60 ppb
Glen Dale Water Works,Nitrate,1.84 ppm,0.14 ppm,10 ppm
Glen Dale Water Works,Nitrate and nitrite,2.01 ppm,0.14 ppm,10 ppm
Glen Dale Water Works,"Radium, combined (-226 &amp; -228)",0.57 pCi/L,0.05 pCi/L,5 pCi/L
Glen Dale Water Works,Total trihalomethanes (TTHMs)†,13.9 ppb,0.15 ppb,80 ppb
Glen Dale Water Works,Barium,80.5 ppb,700 ppb,"2,000 ppb"
Glen Dale Water Works,Chloroform,0.333 ppb,0.4 ppb,
Glen Dale Water Works,Chromium (total),0.500 ppb,,100 ppb
Glen Dale Water Works,Fluoride,0.180 ppm,,4 ppm
Glen Dale Water Works,Selenium,1.20 ppb,30 ppb,50 ppb
Glen Dale Water Works,None,,,
Hammond Psd,Bromodichloromethane,11.0 ppb,0.06 ppb,
Hammond Psd,Chloroform,42.1 ppb,0.4 ppb,
Hammond Psd,Dibromoacetic acid,0.371 ppb,0.04 ppb,
Hammond Psd,Dibromochloromethane,2.92 ppb,0.1 ppb,
Hammond Psd,Dichloroacetic acid,17.8 ppb,0.2 ppb,
Hammond Psd,Haloacetic acids (HAA5)†,40.9 ppb,0.1 ppb,60 ppb
Hammond Psd,Nitrate and nitrite,0.452 ppm,0.14 ppm,10 ppm
Hammond Psd,Total trihalomethanes (TTHMs)†,56.1 ppb,0.15 ppb,80 ppb
Hammond Psd,Trichloroacetic acid,22.2 ppb,0.1 ppb,
Hammond Psd,Barium,78.5 ppb,700 ppb,"2,000 ppb"
Hammond Psd,Bromoform,0.0542 ppb,0.5 ppb,
Hammond Psd,Fluoride,0.157 ppm,,4 ppm
Hammond Psd,Monochloroacetic acid,0.533 ppb,53 ppb,
Hammond Psd,None,,,
Iskcon - New Vrindaban,Bromodichloromethane,1.56 ppb,0.06 ppb,
Iskcon - New Vrindaban,Bromoform,30.1 ppb,0.5 ppb,
Iskcon - New Vrindaban,Dibromoacetic acid,6.74 ppb,0.04 ppb,
Iskcon - New Vrindaban,Dibromochloromethane,5.65 ppb,0.1 ppb,
Iskcon - New Vrindaban,Dichloroacetic acid,1.19 ppb,0.2 ppb,
Iskcon - New Vrindaban,Haloacetic acids (HAA5)†,10.4 ppb,0.1 ppb,60 ppb
Iskcon - New Vrindaban,Nitrate and nitrite,1.60 ppm,0.14 ppm,10 ppm
Iskcon - New Vrindaban,Nitrite,1.60 ppm,,1 ppm
Iskcon - New Vrindaban,"Radium, combined (-226 &amp; -228)",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Iskcon - New Vrindaban,Total trihalomethanes (TTHMs)†,37.7 ppb,0.15 ppb,80 ppb
Iskcon - New Vrindaban,Barium,143.5 ppb,700 ppb,"2,000 ppb"
Iskcon - New Vrindaban,Chloroform,0.329 ppb,0.4 ppb,
Iskcon - New Vrindaban,Fluoride,1.73 ppm,,4 ppm
Iskcon - New Vrindaban,Monobromoacetic acid,0.517 ppb,25 ppb,
Iskcon - New Vrindaban,Monochloroacetic acid,1.81 ppb,53 ppb,
Iskcon - New Vrindaban,Nitrate,0.0183 ppm,0.14 ppm,10 ppm
Iskcon - New Vrindaban,Trichloroacetic acid,0.167 ppb,0.1 ppb,
Iskcon - New Vrindaban,None,,,
Marshall County Bd P.u. #1,Haloacetic acids (HAA5)†,39.5 ppb,0.1 ppb,60 ppb
Marshall County Bd P.u. #1,Total trihalomethanes (TTHMs)†,43.2 ppb,0.15 ppb,80 ppb
Marshall County Bd P.u. #1,None,,,
Marshall County Bd P.u. #1,Haloacetic acids (HAA5)†,39.5 ppb,0.1 ppb,60 ppb
Marshall County Bd P.u. #1,Total trihalomethanes (TTHMs)†,43.2 ppb,0.15 ppb,80 ppb
Marshall County Bd P.u. #1,None,,,
Marshall County Bd P.u. #1,Haloacetic acids (HAA5)†,39.5 ppb,0.1 ppb,60 ppb
Marshall County Bd P.u. #1,Total trihalomethanes (TTHMs)†,43.2 ppb,0.15 ppb,80 ppb
Marshall County Bd P.u. #1,None,,,
Marshall County Bd P.u. #1,Haloacetic acids (HAA5)†,39.5 ppb,0.1 ppb,60 ppb
Marshall County Bd P.u. #1,Total trihalomethanes (TTHMs)†,43.2 ppb,0.15 ppb,80 ppb
Marshall County Bd P.u. #1,None,,,
Mcmechen Municipal Water,Bromodichloromethane,0.433 ppb,0.06 ppb,
Mcmechen Municipal Water,Dibromoacetic acid,1.36 ppb,0.04 ppb,
Mcmechen Municipal Water,Dibromochloromethane,1.51 ppb,0.1 ppb,
Mcmechen Municipal Water,Dichloroacetic acid,0.532 ppb,0.2 ppb,
Mcmechen Municipal Water,Haloacetic acids (HAA5)†,3.79 ppb,0.1 ppb,60 ppb
Mcmechen Municipal Water,Nitrate,1.53 ppm,0.14 ppm,10 ppm
Mcmechen Municipal Water,Nitrate and nitrite,2.00 ppm,0.14 ppm,10 ppm
Mcmechen Municipal Water,"Radium, combined (-226 &amp; -228)",0.33 pCi/L,0.05 pCi/L,5 pCi/L
Mcmechen Municipal Water,Total trihalomethanes (TTHMs)†,3.24 ppb,0.15 ppb,80 ppb
Mcmechen Municipal Water,Trichloroethylene,1.57 ppb,0.4 ppb,5 ppb
Mcmechen Municipal Water,Barium,46.3 ppb,700 ppb,"2,000 ppb"
Mcmechen Municipal Water,Bromoform,0.887 ppb,0.5 ppb,
Mcmechen Municipal Water,Chloroform,0.307 ppb,0.4 ppb,
Mcmechen Municipal Water,"cis-1,2-Dichloroethylene",0.491 ppb,,70 ppb
Mcmechen Municipal Water,Fluoride,0.980 ppm,,4 ppm
Mcmechen Municipal Water,Monochloroacetic acid,1.90 ppb,53 ppb,
Mcmechen Municipal Water,None,,,
Moundsville,Bromodichloromethane,0.897 ppb,0.06 ppb,
Moundsville,Bromoform,1.41 ppb,0.5 ppb,
Moundsville,Dibromoacetic acid,1.16 ppb,0.04 ppb,
Moundsville,Dibromochloromethane,1.58 ppb,0.1 ppb,
Moundsville,Haloacetic acids (HAA5)†,1.56 ppb,0.1 ppb,60 ppb
Moundsville,Haloacetic acids (HAA9)†,1.20 ppb,0.06 ppb,
Moundsville,Manganese,792.2 ppb,100 ppb,
Moundsville,Nitrate,0.902 ppm,0.14 ppm,10 ppm
Moundsville,Nitrate and nitrite,0.510 ppm,0.14 ppm,10 ppm
Moundsville,"Radium, combined (-226 &amp; -228)",0.13 pCi/L,0.05 pCi/L,5 pCi/L
Moundsville,Total trihalomethanes (TTHMs)†,4.29 ppb,0.15 ppb,80 ppb
Moundsville,Aluminum,28.3 ppb,600 ppb,
Moundsville,Barium,16.6 ppb,700 ppb,"2,000 ppb"
Moundsville,Bromide,52.9 ppb,,
Moundsville,Chlorate,66.0 ppb,210 ppb,
Moundsville,Chloroform,0.399 ppb,0.4 ppb,
Moundsville,Chromium (hexavalent),0.0150 ppb,0.02 ppb,
Moundsville,Dichloroacetic acid,0.168 ppb,0.2 ppb,
Moundsville,Fluoride,0.800 ppm,,4 ppm
Moundsville,Monochloroacetic acid,0.233 ppb,53 ppb,
Moundsville,Strontium,0.105 ppb,"1,500 ppb",
Moundsville,Trichloroethylene,0.0738 ppb,0.4 ppb,5 ppb
Moundsville,None,,,
Ohio County Psd,Bromodichloromethane,20.4 ppb,0.06 ppb,
Ohio County Psd,Chloroform,31.0 ppb,0.4 ppb,
Ohio County Psd,Chromium (hexavalent)*,0.178 ppb,0.02 ppb,
Ohio County Psd,Dibromoacetic acid,2.55 ppb,0.04 ppb,
Ohio County Psd,Dibromochloromethane,10.4 ppb,0.1 ppb,
Ohio County Psd,Dichloroacetic acid,14.8 ppb,0.2 ppb,
Ohio County Psd,Haloacetic acids (HAA5)†,34.4 ppb,0.1 ppb,60 ppb
Ohio County Psd,Haloacetic acids (HAA9)*†,45.2 ppb,0.06 ppb,
Ohio County Psd,Nitrate*,0.982 ppm,0.14 ppm,10 ppm
Ohio County Psd,Nitrate and nitrite*,0.987 ppm,0.14 ppm,10 ppm
Ohio County Psd,Total trihalomethanes (TTHMs)†,62.8 ppb,0.15 ppb,80 ppb
Ohio County Psd,Trichloroacetic acid,16.0 ppb,0.1 ppb,
Ohio County Psd,"1,4-Dioxane*",0.0990 ppb,0.35 ppb,
Ohio County Psd,1-Butanol *,7.94 ppb,,
Ohio County Psd,2-Methoxyethanol*,20.4 ppb,,
Ohio County Psd,Barium*,48.2 ppb,700 ppb,"2,000 ppb"
Ohio County Psd,Bromoform,0.976 ppb,0.5 ppb,
Ohio County Psd,Chromium (total)*,0.194 ppb,,100 ppb
Ohio County Psd,Cyanide*,0.833 ppb,,200 ppb
Ohio County Psd,Fluoride*,0.587 ppm,,4 ppm
Ohio County Psd,Manganese*,19.3 ppb,100 ppb,
Ohio County Psd,Molybdenum*,1.24 ppb,40 ppb,
Ohio County Psd,Monobromoacetic acid,0.342 ppb,25 ppb,
Ohio County Psd,Monochloroacetic acid,0.927 ppb,53 ppb,
Ohio County Psd,Strontium*,0.188 ppb,"1,500 ppb",
Triadelphia Water Department,Bromodichloromethane,18.8 ppb,0.06 ppb,
Triadelphia Water Department,Bromoform,1.12 ppb,0.5 ppb,
Triadelphia Water Department,Chloroform,24.9 ppb,0.4 ppb,
Triadelphia Water Department,Chromium (hexavalent)*,0.178 ppb,0.02 ppb,
Triadelphia Water Department,Dibromoacetic acid,2.74 ppb,0.04 ppb,
Triadelphia Water Department,Dibromochloromethane,11.0 ppb,0.1 ppb,
Triadelphia Water Department,Dichloroacetic acid,13.9 ppb,0.2 ppb,
Triadelphia Water Department,Haloacetic acids (HAA5)†,36.1 ppb,0.1 ppb,60 ppb
Triadelphia Water Department,Haloacetic acids (HAA9)*†,45.2 ppb,0.06 ppb,
Triadelphia Water Department,Nitrate*,0.982 ppm,0.14 ppm,10 ppm
Triadelphia Water Department,Nitrate and nitrite*,0.987 ppm,0.14 ppm,10 ppm
Triadelphia Water Department,Total trihalomethanes (TTHMs)†,55.5 ppb,0.15 ppb,80 ppb
Triadelphia Water Department,Trichloroacetic acid,17.4 ppb,0.1 ppb,
Triadelphia Water Department,"1,4-Dioxane*",0.0990 ppb,0.35 ppb,
Triadelphia Water Department,1-Butanol *,7.94 ppb,,
Triadelphia Water Department,2-Methoxyethanol*,20.4 ppb,,
Triadelphia Water Department,Barium*,48.2 ppb,700 ppb,"2,000 ppb"
Triadelphia Water Department,Chromium (total)*,0.194 ppb,,100 ppb
Triadelphia Water Department,Cyanide*,0.833 ppb,,200 ppb
Triadelphia Water Department,Fluoride*,0.587 ppm,,4 ppm
Triadelphia Water Department,Manganese*,19.3 ppb,100 ppb,
Triadelphia Water Department,Molybdenum*,1.24 ppb,40 ppb,
Triadelphia Water Department,Monobromoacetic acid,0.351 ppb,25 ppb,
Triadelphia Water Department,Monochloroacetic acid,1.80 ppb,53 ppb,
Triadelphia Water Department,Strontium*,0.188 ppb,"1,500 ppb",
Valley Grove Water Department,Bromodichloromethane,23.3 ppb,0.06 ppb,
Valley Grove Water Department,Bromoform,1.29 ppb,0.5 ppb,
Valley Grove Water Department,Chloroform,36.8 ppb,0.4 ppb,
Valley Grove Water Department,Chromium (hexavalent)*,0.178 ppb,0.02 ppb,
Valley Grove Water Department,Dibromoacetic acid,3.00 ppb,0.04 ppb,
Valley Grove Water Department,Dibromochloromethane,12.8 ppb,0.1 ppb,
Valley Grove Water Department,Dichloroacetic acid,14.8 ppb,0.2 ppb,
Valley Grove Water Department,Haloacetic acids (HAA5)†,36.8 ppb,0.1 ppb,60 ppb
Valley Grove Water Department,Haloacetic acids (HAA9)*†,45.2 ppb,0.06 ppb,
Valley Grove Water Department,Nitrate*,0.982 ppm,0.14 ppm,10 ppm
Valley Grove Water Department,Nitrate and nitrite*,0.987 ppm,0.14 ppm,10 ppm
Valley Grove Water Department,Total trihalomethanes (TTHMs)†,74.2 ppb,0.15 ppb,80 ppb
Valley Grove Water Department,Trichloroacetic acid,16.6 ppb,0.1 ppb,
Valley Grove Water Department,"1,4-Dioxane*",0.0990 ppb,0.35 ppb,
Valley Grove Water Department,1-Butanol *,7.94 ppb,,
Valley Grove Water Department,2-Methoxyethanol*,20.4 ppb,,
Valley Grove Water Department,Barium*,48.2 ppb,700 ppb,"2,000 ppb"
Valley Grove Water Department,Chromium (total)*,0.194 ppb,,100 ppb
Valley Grove Water Department,Cyanide*,0.833 ppb,,200 ppb
Valley Grove Water Department,Fluoride*,0.587 ppm,,4 ppm
Valley Grove Water Department,Manganese*,19.3 ppb,100 ppb,
Valley Grove Water Department,Molybdenum*,1.24 ppb,40 ppb,
Valley Grove Water Department,Monobromoacetic acid,0.295 ppb,25 ppb,
Valley Grove Water Department,Monochloroacetic acid,2.11 ppb,53 ppb,
Valley Grove Water Department,Strontium*,0.188 ppb,"1,500 ppb",
Washington Pike Psd,Bromodichloromethane,7.28 ppb,0.06 ppb,
Washington Pike Psd,Bromoform,12.2 ppb,0.5 ppb,
