Utility name,City,People served,Zip
Goreville,Goreville,"Population served: 1,049",62908
Joppa,Joppa,Population served: 462,62908
Metropolis,Metropolis,"Population served: 6,830",62908
Vienna,Vienna,"Population served: 1,697",62908
Vienna Correctional Center,Vienna,"Population served: 3,043",62908
Golconda,Golconda,Population served: 672,62910
Millstone Public Water District,Eddyville,"Population served: 5,445",62910
Central Alexander County Public Water District,Olive Branch,"Population served: 1,439",62914
Mcclure-east Cape Public Water District,Mcclure,Population served: 840,62914
Southwater Inc.,Tamms,"Population served: 2,195",62914
Tamms,Tamms,Population served: 653,62914
Thebes,Thebes,Population served: 441,62914
Cave-in-rock,Cave-in-rock,Population served: 318,62919
Elizabethtown,Elizabethtown,Population served: 299,62919
IL American-hardin County,Belleville,"Population served: 1,387",62919
Hardin County Water District No.1,Cave-in-rock,Population served: 761,62919
Rosiclare,Rosiclare,"Population served: 1,387",62919
Karnak,Karnak,Population served: 504,62923
Mound City,Mound City,Population served: 588,62923
Mounds,Mounds,"Population served: 1,135",62923
Olmsted,Olmsted,Population served: 489,62923
Pulaski,Pulaski,Population served: 259,62923
Ullin,Ullin,Population served: 476,62923
