Utility name,City,People served,Zip
Harris County Municipal Utility District 345,"Houston, TX","Population served:3,999",77094
Green Trails Municipal Utility District,"Houston, TX","Population served:2,913",77094
Longhorn Town Utility District,"Houston, TX","Population served:1,773",77094
Harris County Municipal Utility District 216,"Houston, TX","Population served:1,278",77094
Baker Road Municipal Utility District,"Houston, TX","Population served:1,116",77094
Kingsland Estates Water Supply Corporation,"Barker, TX",Population served:36,77094
Nottingham Country Municipal Utility District,"Houston, TX","Population served:6,633",77094
Mason Creek Utility District,"Katy, TX","Population served:8,900",77094
Harris County Municipal Utility District 163,"Houston, TX","Population served:5,628",77095
Harris County Municipal Utility District 188,"Houston, TX","Population served:9,279",77095
West Harris County Municipal Utility District 14,"Houston, TX","Population served:2,685",77095
West Harris County Municipal Utility District 15,"Houston, TX",Population served:672,77095
Harris County Municipal Utility District 196,"Houston, TX","Population served:5,964",77095
Harris County Municipal Utility District 162,"Houston, TX","Population served:2,649",77095
Harris County Municipal Utility District 208,"Houston, TX","Population served:3,642",77095
Harris County Municipal Utility District 173,"Houston, TX","Population served:3,852",77095
Harris County Municipal Utility District 172,"Houston, TX","Population served:4,395",77095
Harris County Municipal Utility District 155,"Houston, TX","Population served:2,433",77095
Harris County Municipal Utility District 156,"Houston, TX","Population served:2,115",77095
Harris County Municipal Utility District 264,"Houston, TX","Population served:3,765",77095
Harris County Municipal Utility District 179,"Houston, TX","Population served:5,115",77095
City of Houston Utility District 5 - Kingwood,"Houston, TX","Population served:78,177",77204
City of Baytown,"Baytown, TX","Population served:72,312",77204
City of La Porte,"La Porte, TX","Population served:34,733",77204
City of Deer Park,"Deer Park, TX","Population served:32,964",77204
Bridgestone MUD,"Houston, TX","Population served:18,922",77204
Town of Cut and Shoot,"Cut And Shoot, TX","Population served:3,762",77301
Piney Point Subdivision,"Austin, TX",Population served:252,77301
Airport Heights,"Austin, TX",Population served:48,77301
River Plantation Municipal Utility District,"Conroe, TX","Population served:2,898",77302
Oak Tree Subdivision,"Porter, TX",Population served:243,77302
Country West,"Porter, TX",Population served:867,77302
Porter SUD,"Porter, TX","Population served:15,892",77302
Stonecrest Ranch,"Magnolia, TX",Population served:216,77302
Lone Star Public Water System,"Magnolia, TX","Population served:2,433",77302
Pioneer Trails Subdivision,"Cypress, TX",Population served:357,77302
Meachen Meadows Subdivision Water System,"Conroe, TX",Population served:93,77302
Bennett Woods,"Porter, TX",Population served:429,77302
East Plantation Utility District,"Conroe, TX","Population served:1,815",77302
Deer Glen Water System,"Porter, TX","Population served:1,764",77302
Western Hills Crystal Springs Water,"Porter, TX",Population served:309,77302
Woodland Ranch,"Austin, TX",Population served:339,77302
Whispering Pines,"Porter, TX",Population served:309,77302
Woodridge Estates Water System,"Porter, TX",Population served:69,77302
Allendale Water System,"Houston, TX",Population served:159,77302
White Oak Water Supply Corporation,"Spring, TX",Population served:711,77302
Lazy River Improvement District,"Houston, TX",Population served:687,77302
White Oak Valley Estates,"Houston, TX",Population served:678,77302
Town of Woodloch,"Conroe, TX",Population served:741,77302
City of Conroe,"Conroe, TX","Population served:71,592",77303
Domestic Water Company Royal Forest Subdivision,"Conroe, TX","Population served:1,641",77303
Texaba Subdivision,"Conroe, TX",Population served:516,77303
Deer Run,"Conroe, TX",Population served:369,77303
Timber Line Estates,"Willis, TX",Population served:519,77303
Settlers Crossing,"Conroe, TX",Population served:243,77303
Crystal Springs Subdivision,"Pflugerville, TX",Population served:249,77303
Creekside Acres Water System,"Willis, TX",Population served:291,77303
Hillgreen Subdivision Water Company,"Houston, TX",Population served:159,77303
Stone Hedge Estates,"Spring, TX",Population served:120,77303
City of Panorama Village,"Panorama Village, TX","Population served:2,333",77304
White Oak Ranch Section One,"Austin, TX",Population served:177,77304
Montgomery County Municipal Utility District 42,"Houston, TX",Population served:630,77304
Montgomery County Municipal Utility District 126,"Houston, TX",Population served:195,77304
Lake Forest Falls Subdivision,"Conroe, TX",Population served:555,77304
Lake South Water Supply Corporation,"Conroe, TX",Population served:795,77304
Crystal Springs Water Company Chasewood,"Porter, TX",Population served:213,77304
Westmont Mobile Home Community,"Houston, TX",Population served:309,77304
Woodhaven Estates,"Houston, TX",Population served:138,77304
Lake Conroe West,"Austin, TX",Population served:183,77304
The Oaks,"Porter, TX",Population served:48,77304
Carriage Hills,"Austin, TX","Population served:1,680",77304
Montgomery Trace Water System,"Navasota, TX","Population served:12,180",77304
Emerson Estates,"Willis, TX","Population served:1,548",77306
Crystal Forest Subdivision,"Austin, TX",Population served:603,77306
Tower Glen Estates,"Porter, TX",Population served:246,77306
Deerwood Subdivision,"Austin, TX","Population served:1,266",77306
Texas Landing Utilities Deerwood,"Onalaska, TX",Population served:162,77306
Highline Oaks Water Utility,"Conroe, TX",Population served:114,77306
Forest Trace,"Porter, TX",Population served:660,77306
Tower Woods,"Porter, TX",Population served:135,77306
Conroe Oaks,"Houston, TX",Population served:90,77306
Timber Switch Water Plant,"New Waverly, TX",Population served:105,77306
Northcrest Ranch Water System,"Magnolia, TX","Population served:1,215",77306
Keenan Water Supply Corporation,"Montgomery, TX",Population served:978,77316
Lake Bonanza Water Supply Corporation,"Montgomery, TX","Population served:2,142",77316
City of Montgomery,"Montgomery, TX","Population served:1,650",77316
Shady Oaks Estates,"Conroe, TX",Population served:648,77316
Crown Ranch Subdivision,"Navasota, TX",Population served:525,77316
Stillwater Estates,"Navasota, TX",Population served:120,77316
Stanley Lake Municipal Utility District,"Montgomery, TX","Population served:3,783",77316
Lake Conroe Village,"Austin, TX",Population served:603,77316
Pine Lake Subdivision North Water Supply Corporation,"Montgomery, TX",Population served:252,77316
Lake Conroe Forest Subdivision,"Austin, TX","Population served:1,182",77316
Lake Lorraine Ws,"Montgomery, TX",Population served:126,77316
Yesterdays Crossing,"Magnolia, TX",Population served:96,77316
Vista Verde Water Systems,"Kirbyville, TX",Population served:111,77316
Lake Creek Falls,"Porter, TX",Population served:123,77316
Sunrise Ranch,"Conroe, TX",Population served:417,77316
Saddle & Surrey Acres Water Supply Corporation,"Montgomery, TX",Population served:54,77316
Havenshire Water System,"Spring, TX",Population served:63,77316
G & W Water Supply Corporation Field Store,"Waller, TX","Population served:1,812",77316
Lake Creek Forest,"Austin, TX",Population served:777,77316
Sendera Ranch,"Magnolia, TX","Population served:1,065",77316
Montgomery County MUD 139,"Houston, TX",Population served:276,77316
Dobbin Plantersville Water Supply Corporation 2,"Plantersville, TX","Population served:1,830",77316
Lakeview Pointe Apartments,"Conroe, TX",Population served:84,77316
G & W Water Supply Corporation,"Waller, TX","Population served:3,343",77316
Cimarron Country,"Austin, TX",Population served:702,77316
City of Willis,"Willis, TX","Population served:6,378",77318
Far Hills Utility District,"Houston, TX","Population served:1,596",77318
Hulon Lakes Subdivision,"Pflugerville, TX",Population served:729,77318
Bridgepoint Subdivision,"Willis, TX",Population served:255,77318
Lake Conroe Hills Municipal Utility District,"Houston, TX","Population served:1,626",77318
Shadow Bay Subdivision,"Austin, TX",Population served:828,77318
Montgomery County UD 2,"Houston, TX","Population served:2,856",77318
Corinthian Point Municipal Utility District 2,"Houston, TX",Population served:900,77318
Walnut Cove Water Supply Corporation,"Willis, TX","Population served:1,524",77318
Wood Acres Mobile Home Park,"Cypress, TX",Population served:78,77318
New Danville Community,"Willis, TX",Population served:192,77318
Cape Malibu Water Supply Corporation,"Willis, TX",Population served:363,77318
Enchanted Estates Public Water System,"Conroe, TX",Population served:90,77318
Montgomery County Fresh Water Supply District 6,"Houston, TX",Population served:378,77318
Paradise Cove Water System,"Conroe, TX",Population served:252,77318
Loch Ness Cove Subdivision Water System,"Houston, TX",Population served:243,77318
Lakewood On Lake Conroe Property Owners Association,"Willis, TX",Population served:90,77318
Enchanted Cove Water System,"Conroe, TX",Population served:96,77318
Beau View Utilities,"New Waverly, TX",Population served:45,77318
Conroe Bay Water Sewer Supply,"Willis, TX",Population served:345,77318
San Jo Utilities,"Willis, TX",Population served:414,77318
Superior Water Works Special Utility District Riverside,"Riverside, TX","Population served:5,760",77320
Dodge Oakhurst Water Supply Corporation 2,"Dodge, TX","Population served:1,755",77320
Walker County Special Utility District A,"Huntsville, TX","Population served:1,590",77320
City of Huntsville,"Huntsville, TX","Population served:38,548",77320
Walker County Special Utility District C,"Huntsville, TX","Population served:1,656",77320
Waterwood Municipal Utility District 1,"Huntsville, TX","Population served:1,282",77320
Phelps Special Utility District,"Huntsville, TX","Population served:1,824",77320
Green Rich Shores and Sterling Island Su,"New Waverly, TX",Population served:275,77320
Lake Livingston Water Supply & Sewer Ser,"Livingston, TX",Population served:378,77320
Shorewood Forest Water System,"Riverside, TX",Population served:305,77320
Lake Livingston Heights Water Supply Corporation,"Huntsville, TX",Population served:150,77320
Walker County Special Utility District F,"Huntsville, TX",Population served:447,77320
Six Lakes Subdivision,"Livingston, TX",Population served:166,77326
South Cleveland Water Supply Corporation,"Cleveland, TX","Population served:2,586",77327
City of Cleveland,"Cleveland, TX","Population served:8,230",77327
Cypress Lakes Water System,"Cleveland, TX",Population served:315,77327
Bella Vista,"Magnolia, TX","Population served:2,046",77327
Sam Houston Lake Estates 1,"Livingston, TX",Population served:81,77327
Lake Livingston Horseshoe Lake Estates,"Livingston, TX",Population served:450,77327
Montebello Utility,"New Waverly, TX",Population served:60,77327
Grande San Jacinto Water System,"Magnolia, TX",Population served:72,77327
Rancho San Vicente,"Magnolia, TX",Population served:96,77327
Oak High Ws,"Cleveland, TX",Population served:96,77327
Old Snake River Estates East,"Livingston, TX",Population served:192,77327
Hardin Water Supply Corporation,"Hardin, TX","Population served:4,859",77327
Mercy Water Supply Corporation,"Cleveland, TX","Population served:2,164",77327
Bar D Ranchettes,"Livingston, TX",Population served:117,77327
West Hardin Water Supply Corporation,"Saratoga, TX","Population served:4,042",77327
Highway 59 Estates,"Willis, TX",Population served:210,77327
Spring Oaks Subdivision,"Conroe, TX",Population served:282,77327
Lake Livingston New River Lake Estates,"Livingston, TX",Population served:130,77327
Mason Lake Water System,"Livingston, TX",Population served:81,77327
Five Oaks Estates,"Willis, TX",Population served:175,77327
Splendora Woods,"Conroe, TX",Population served:537,77327
Lake Livingston Big Thicket Lake 2,"Livingston, TX",Population served:435,77327
One Five O Water Supply Corporation,"New Waverly, TX","Population served:2,903",77328
Peach Creek Plantation Water System,"New Waverly, TX",Population served:105,77328
Trails End Subdivision,"Willis, TX","Population served:1,204",77328
Northwood Water Supply Corporation,"Cleveland, TX",Population served:537,77328
Texas Landing Utilities Goode City,"Onalaska, TX",Population served:168,77328
Pine Knob Subdivision,"Houston, TX",Population served:39,77328
Cleveland Mobile Home and Rv Park,"Houston, TX",Population served:75,77328
City of Splendora,"Splendora, TX","Population served:7,956",77328
Point Blank & Stephens Creek Water Supply Corporation,"Pointblank, TX","Population served:2,257",77331
Camilla Water Supply Corporation,"Coldspring, TX",Population served:801,77331
Cape Royale Utility District,"Coldspring, TX","Population served:2,065",77331
Lake Livingston Holiday Shores 1 2 3,"Livingston, TX",Population served:943,77331
Camilla Twin Harbor,"Austin, TX",Population served:554,77331
Cedar Valley Subdivision,"Pflugerville, TX",Population served:182,77331
Coldspring Terrace Water System,"Pflugerville, TX",Population served:338,77331
Lake Livingston Paradise Cove,"Livingston, TX",Population served:157,77331
Camilla Coves,"Coldspring, TX",Population served:270,77331
Lake Livingston Holiday Shores 4,"Livingston, TX",Population served:132,77331
Lakeview Hills Property Owners Association,"Coldspring, TX",Population served:92,77331
Lake Livingston Wild Bird Country Water,"Livingston, TX",Population served:111,77331
City of Goodrich,"Goodrich, TX",Population served:574,77335
Lake Livingston Goodrich North,"Livingston, TX",Population served:210,77335
Magnolia Lake Rv Park,"Goodrich, TX",Population served:45,77335
Lake Livingston Country Sunrise,"Livingston, TX",Population served:156,77335
Providence Water Supply Corporation,"Livingston, TX","Population served:1,710",77335
Sleepy Hollow Water System,"Goodrich, TX",Population served:90,77335
Wildwood Estates Subdivision Water System,"Shepherd, TX",Population served:63,77335
Shiloh Ridge Water Supply Corporation,"Livingston, TX",Population served:218,77335
City of Houston District 82,"Houston, TX",Population served:840,77336
City of Houston District 73,"Houston, TX","Population served:5,073",77336
Fairway Crossing,"Austin, TX",Population served:645,77336
Luce Bayou Public Utility District,"Houston, TX",Population served:780,77336
Bentwood Estates Mobile Home Park,"Midland, TX",Population served:135,77336
Forest Manor Subdivision,"Spring, TX",Population served:288,77336
Walraven Subdivision,"Austin, TX",Population served:198,77336
Twin Oaks Mobile Home Park Harris,"New Waverly, TX",Population served:105,77336
Huffman Heights Subdivision,"Cypress, TX",Population served:333,77336
Huffman Hollow Apartments,"New Caney, TX",Population served:228,77336
Harris County MUD 26,"Houston, TX","Population served:14,007",77338
Hunters Glen Municipal Utility District,"Houston, TX","Population served:9,657",77338
Harris County Municipal Utility District 278,"Houston, TX","Population served:7,500",77338
Ramblewood Utility & Water Supply Corporation,"Humble, TX",Population served:420,77338
Barefoot Rv Park,"Humble, TX",Population served:22,77338
Oak Hill Estates Water System,"Conroe, TX",Population served:402,77338
Amberwood Subdivision,"Humble, TX",Population served:150,77338
City of Houston Belleau Woods,"Houston, TX",Population served:456,77338
Alton Theiss Subdivision,"Austin, TX",Population served:45,77338
Trail of The Lakes Municipal Utility District,"Houston, TX","Population served:8,418",77338
Cypresswood Mobile Home Park,"Houston, TX",Population served:96,77338
Harris County Municipal Utility District 109,"Houston, TX","Population served:8,592",77338
Harris County Water Control and Improvement District 136,"Houston, TX","Population served:3,048",77338
Kings Manor Municipal Utility District,"Houston, TX","Population served:4,398",77339
Woodridge Municipal Utility District,"Houston, TX",Population served:840,77339
Montgomery County Municipal Utility District 98,"Houston, TX","Population served:1,890",77339
Texas Grand Ranch,"Magnolia, TX",Population served:75,77340
Wildwood Shores,"Houston, TX",Population served:370,77340
Watson Lakes Water Supply Corporation,"Huntsville, TX",Population served:393,77340
City of New Waverly,"New Waverly, TX","Population served:1,527",77340
Emerald Woods,Porter,Population served: 336,77341
Gulf Coast Trades Center,New Waverly,Population served: 140,77341
Tra Huntsville Regional Water Supply,Huntsville,Population served: 0,77341
Walker County Special Utility District B Crabbs Prairie,Huntsville,"Population served: 1,977",77341
Whispering Pines Lake Water,Mount Enterprise,Population served: 81,77341
Oak Manor,"Austin, TX",Population served:102,77345
Harris County Municipal Utility District 132,"Houston, TX","Population served:8,949",77346
Harris County Municipal Utility District 153,"Houston, TX","Population served:8,013",77346
Harris County Municipal Utility District 151,"Houston, TX","Population served:6,699",77346
Harris County Municipal Utility District 290,"Houston, TX","Population served:8,115",77346
Harris County Municipal Utility District 152,"Houston, TX","Population served:7,353",77346
Harris County Municipal Utility District 106,"Houston, TX","Population served:3,813",77346
Harris County Municipal Utility District 504,"Houston, TX",Population served:594,77346
Harris County Municipal Utility District 46,"Houston, TX","Population served:4,815",77346
Harris County Municipal Utility District 400 - West,"Houston, TX","Population served:4,029",77346
Texas Water Supply,"Livingston, TX",Population served:174,77350
Dallardsville Segno Water Supply Corporation,"Livingston, TX",Population served:598,77351
Lake Livingston Oakridge North,"Livingston, TX","Population served:2,148",77351
City of Livingston,"Livingston, TX","Population served:11,692",77351
Beacon Bay Marina and Rv Park,"Goodrich, TX",Population served:87,77351
Lake Livingston Pineshadows East,"Livingston, TX","Population served:4,561",77351
Lake Livingston Indian Springs Lake,"Livingston, TX",Population served:952,77351
Cedar Point,"Austin, TX","Population served:1,353",77351
Lake Livingston Village,"Austin, TX",Population served:799,77351
Lake Livingston Beech Creek Village,"Livingston, TX",Population served:536,77351
Texas Landing Utilities,"Onalaska, TX",Population served:381,77351
Longhorn Valley,"Pflugerville, TX",Population served:89,77351
Forest Springs Water System,"Livingston, TX",Population served:365,77351
Taylor Lake Estates Water System,"Livingston, TX",Population served:367,77351
Lake Livingston Wild Country Lake Estate,"Livingston, TX",Population served:456,77351
Memorial Point Utilities District,"Houston, TX",Population served:992,77351
Lake Livingston Wiggins Village 1,"Livingston, TX",Population served:678,77351
Oak Terrace Estates Water System,"Pflugerville, TX",Population served:298,77351
Spring Creek Pure Utilities,"Livingston, TX",Population served:268,77351
Lake Livingston Wiggins Village 2,"Livingston, TX",Population served:436,77351
Lake Livingston Putnams Landing,"Livingston, TX",Population served:297,77351
Commodore Cape Water System,"Livingston, TX",Population served:213,77351
Lake Livingston Wilson Lake Estates,"Livingston, TX",Population served:160,77351
Lakeside Village Subdivision,"Livingston, TX",Population served:289,77351
Big Thicket Lake Estates 1,"Livingston, TX",Population served:228,77351
R C Water Supply Corporation,"Livingston, TX",Population served:223,77351
Phillips Acres,"Pflugerville, TX",Population served:47,77351
Lake Livingston Estates 2 & 3,"Livingston, TX",Population served:302,77351
Lake Livingston Eagles Nest Water,"Livingston, TX",Population served:65,77351
Chesswood Water System,"Pflugerville, TX",Population served:75,77351
Garden Acres Subdivision Water System,"Pflugerville, TX",Population served:74,77351
Lake Livingston Kickapoo Estates,"Livingston, TX",Population served:177,77351
Bentwood Bend Water System,"Livingston, TX",Population served:56,77351
Pinwah Pines Estates,"Pflugerville, TX",Population served:134,77351
Lake Livingston Branchwood,"Livingston, TX",Population served:55,77351
Lake Livingston Sandy Ridge Water,"Livingston, TX",Population served:265,77351
Lake Livingston Estates 1,"Livingston, TX",Population served:168,77351
Country Wood Water System,"Pflugerville, TX",Population served:92,77351
Fountain Lake Owners Water Supply Corporation,"Spring, TX",Population served:84,77351
Lake Livingston Sportsmans Retreat,"Livingston, TX",Population served:387,77351
Estates Woodland II,"Austin, TX","Population served:1,248",77354
Grand Estates,"Austin, TX","Population served:2,433",77354
City of Magnolia,"Magnolia, TX","Population served:1,985",77354
Decker Hills,"Pflugerville, TX","Population served:3,582",77354
Dobbin Plantersville Water Supply Corporation 1,"Plantersville, TX","Population served:3,528",77354
Woodland Oaks Subdivision,"Conroe, TX","Population served:3,666",77354
Westwood North Water Supply Corporation,"Magnolia, TX","Population served:2,904",77354
Hazy Hollow East Estates,"Houston, TX","Population served:2,103",77354
Thousand Oaks,"Conroe, TX","Population served:1,041",77354
Old Egypt Subdivision,"Austin, TX","Population served:4,622",77354
Sendera Lake Estates,"Pinehurst, TX",Population served:423,77354
Harris Montgomery Counties Municipal Utility District 386 May V,"Houston, TX","Population served:2,076",77354
Pinehurst Decker Prairie Water Supply Corporation,"Houston, TX","Population served:1,230",77354
Mostyn Manor,"Magnolia, TX","Population served:1,035",77354
Oakwood Acres,"Austin, TX",Population served:225,77354
Is Zen Center Lotus Lake,"Magnolia, TX",Population served:187,77354
Magnolia Reserve Water Plant,"Magnolia, TX",Population served:177,77354
Falls Of Wildwood,"Conroe, TX",Population served:54,77354
Montgomery County MUD 137,"Houston, TX",Population served:48,77354
Decker Woods Subdivision,"Austin, TX",Population served:660,77354
Rimwick Forest,"Pinehurst, TX",Population served:153,77354
Everett Square Windcrest Estates,"Conroe, TX",Population served:261,77354
Rolling Forest Subdivision,"Houston, TX",Population served:78,77354
Montgomery County Municipal Utility District 141,"Houston, TX",Population served:20,77354
Millers Crossing,"Conroe, TX",Population served:144,77354
Red Oak Ranch Water System,"Magnolia, TX",Population served:798,77354
Montgomery County MUD47,"Houston, TX","Population served:25,600",77354
Montgomery Place Water System,"Conroe, TX",Population served:180,77354
Pine Vista Mobile Home Village,"Austin, TX",Population served:231,77354
Montgomery County MUD 46,"The Woodlands, TX","Population served:17,463",77354
Rustic Oaks Subdivision,"Pinehurst, TX",Population served:48,77354
Sweetgum Forest,"Cypress, TX",Population served:75,77354
Old Mill Lake,"Conroe, TX",Population served:300,77354
North Woods Estates,"Austin, TX",Population served:102,77354
City of Tomball,"Tomball, TX","Population served:12,924",77354
High Meadows Ranch Water Supply,"Tomball, TX","Population served:1,827",77354
Harris County Municipal Utility District 480,"Houston, TX","Population served:1,503",77354
Hunters Retreat,"Pinehurst, TX","Population served:1,248",77354
Lakes of Magnolia,"Magnolia, TX",Population served:888,77354
Oak Hollow Subdivision,"New Waverly, TX","Population served:1,980",77355
Dogwood Hills,"Austin, TX",Population served:999,77355
Clear Creek Forest Section 12,"Austin, TX","Population served:1,779",77355
Wood Trace Municipal Utility District 1,"Houston, TX",Population served:369,77355
Allenwood Subdivision,"Pinehurst, TX",Population served:342,77355
Ranch Crest Subdivision,"New Waverly, TX",Population served:885,77355
Turtle Creek,"Austin, TX",Population served:522,77355
Towering Oaks and Rosewood Hills Subdivisionivi,"Pinehurst, TX","Population served:1,473",77355
Kipling Oaks and Timbergreen,"Pinehurst, TX","Population served:1,068",77355
Clover Creek Municipal Utility District,"Houston, TX",Population served:501,77355
Coe Country,"Pinehurst, TX","Population served:1,920",77355
Walnut Springs,"Austin, TX",Population served:537,77355
Indigo Ranch,"Austin, TX",Population served:345,77355
Grand Oaks Municipal Utility District,"Houston, TX","Population served:1,026",77355
Armadillo Woods Subdivision,"Pinehurst, TX",Population served:522,77355
2920 West Subdivision,"Pinehurst, TX",Population served:369,77355
Enchanted Forest,"Austin, TX",Population served:54,77355
Cypresswood Estates,"Waller, TX",Population served:540,77355
Sonoma Ridge-mccall Sound,"Magnolia, TX",Population served:138,77355
Timberloch Estates,"Austin, TX",Population served:669,77355
Woodland Lakes Estates Water Supply Corporation,"Magnolia, TX",Population served:549,77355
Shady Brook Acres,"Houston, TX",Population served:171,77355
Deer Ridge Subdivision,"Pinehurst, TX",Population served:159,77355
Mink Branch Valley,"Pinehurst, TX",Population served:135,77355
Mill Creek Estates,"Plantersville, TX",Population served:365,77355
Pleasant Forest Subdivision,"Pinehurst, TX",Population served:183,77355
Kipling Oaks 1,"Pinehurst, TX","Population served:1,176",77355
Pinedale Mobile Home Community,"Pinehurst, TX",Population served:330,77355
Spring Creek Valley Estates,"Houston, TX",Population served:645,77355
Montgomery County Municipal Utility District 18,"Houston, TX","Population served:5,598",77356
Grand Harbor Water System,"Conroe, TX","Population served:1,770",77356
Montgomery County Municipal Utility District 9,"Houston, TX","Population served:6,204",77356
Montgomery County UD 4,"Houston, TX","Population served:4,491",77356
Montgomery County Municipal Utility District 8,"Houston, TX","Population served:6,015",77356
Lake Conroe Terrace Water System,"Montgomery, TX",Population served:57,77356
Mount Pleasant Village Water System,"Willis, TX",Population served:246,77356
Montgomery County UD 3,"Houston, TX","Population served:3,894",77356
Hidden Forest Estates,"Austin, TX",Population served:330,77356
Conroe Resort,"Houston, TX","Population served:1,044",77356
Flamingo Lakes Lot Owners Association In,"Montgomery, TX",Population served:243,77356
Harborside,"Conroe, TX",Population served:297,77356
Clear Water Cove Inc.,"Willis, TX",Population served:450,77356
Forest Woods Subdivision,"Austin, TX",Population served:174,77356
Big Oaks Ranchette Subdivision,"Montgomery, TX",Population served:60,77356
Del Lago Estates Water Supply Corporation,"Montgomery, TX",Population served:189,77356
Diamond Head Water Supply Corporation,"Montgomery, TX",Population served:480,77356
Caney Creek Utility,"Montgomery, TX",Population served:141,77356
City of Wood Branch Village,"New Caney, TX","Population served:1,536",77357
Roman Forest Consolidated Municipal Utility District,"New Caney, TX","Population served:1,812",77357
East Montgomery County Municipal Utility District 6,"Houston, TX","Population served:2,220",77357
East Montgomery County MUD 7,"Houston, TX",Population served:25,77357
Roman Forest Public Utility District 4,"New Caney, TX",Population served:45,77357
Roman Forest Public Utility District 3,"New Caney, TX",Population served:33,77357
Wilshire Subdivision,"Austin, TX",Population served:273,77357
Autumn Acres Water System,"Porter, TX",Population served:129,77357
Peach Creek Colony,"Patton Village, TX",Population served:111,77357
Patton Village West Water System,"Patton Village, TX",Population served:387,77357
Peach Creek Oaks Subdivision,"Cypress, TX",Population served:198,77357
Timberland Estates,"Porter, TX","Population served:1,983",77357
Laird Estates,"Austin, TX",Population served:54,77357
1485 Limited Crystal Springs Water Company,"Porter, TX",Population served:48,77357
Patton Village East Water System,"Patton Village, TX",Population served:609,77357
Valley Ranch Municipal Utility District 1,"Houston, TX","Population served:3,768",77357
Tanglewood Forest Subdivision,"Livingston, TX",Population served:73,77359
Canyon Park Water Supply Corporation,"Onalaska, TX",Population served:930,77360
Yaupon Cove,"New Waverly, TX","Population served:1,000",77360
Decker Oaks,"Magnolia, TX","Population served:1,590",77362
West Magnolia Forest,"Austin, TX",Population served:111,77363
Holiday Villages of Livingston,"Pflugerville, TX","Population served:1,756",77364
Lake Livingston Northwoods,"Livingston, TX",Population served:576,77364
Lake Livingston Point Lookout Estates,"Livingston, TX",Population served:545,77364
Blue Water Cove,"Pflugerville, TX",Population served:89,77364
Governors Point,"Pflugerville, TX",Population served:456,77364
Riverwalk Subdivision,"Conroe, TX","Population served:2,217",77365
Montgomery County Municipal Utility District 56,"Houston, TX",Population served:966,77365
Montgomery County Municipal Utility District 84,"Houston, TX","Population served:2,097",77365
Montgomery County Municipal Utility District 83,"Houston, TX","Population served:2,193",77365
Washington County Railroad,"Conroe, TX",Population served:648,77365
River Club Water,"Houston, TX",Population served:297,77365
Live Oak Estates,"Porter, TX",Population served:429,77365
Montgomery County MUD 96,"Houston, TX",Population served:150,77365
Porter Terrace,"Cypress, TX",Population served:297,77365
Montgomery County Municipal Utility District 24 Country Colony,"Houston, TX",Population served:639,77365
Heritage Oaks Subdivision,"Spring, TX",Population served:285,77365
Lakewood Colony,"Cypress, TX",Population served:168,77365
Chaparral Place Water System,"Porter, TX",Population served:114,77365
Winchester Place,"Porter, TX",Population served:84,77365
New Caney MUD,"New Caney, TX","Population served:10,932",77365
Lake Waterwheel Estates,"Shepherd, TX",Population served:184,77371
Lake Livingston Lake Run A Muck,"Livingston, TX",Population served:616,77371
Lake Livingston Tejas,"Livingston, TX",Population served:218,77371
Lake Livingston Flowing Wells,"Livingston, TX",Population served:119,77371
San Jacinto Special Utility District,"Coldspring, TX","Population served:4,008",77371
Lake Livingston Cozy Forest,"Livingston, TX",Population served:166,77371
Shepherd Hills Estates,"Pflugerville, TX",Population served:82,77371
Holiday Lake Estates,"Goodrich, TX",Population served:761,77371
Southern Crossing Water System Phase 2,"Splendora, TX",Population served:705,77372
Montgomery County Municipal Utility District 16 White Oak Plant,"Houston, TX",Population served:591,77372
Maywood Acres,"Austin, TX",Population served:132,77372
Rio Vista Subdivision,"Conroe, TX",Population served:117,77372
Southern Oaks Water System,"Splendora, TX",Population served:99,77372
Oak Creek II,"Porter, TX",Population served:126,77372
Joy Village,"Cypress, TX",Population served:159,77372
Peach Creek Dam & Lake Club,"Patton Village, TX",Population served:204,77372
Patton Lake Club,"Warren, TX",Population served:60,77372
Bayer Water System,"Magnolia, TX",Population served:972,77373
Harris County Water Control and Improvement District 92,"Houston, TX","Population served:4,737",77373
Tattor Road Municipal Utility District,"Houston, TX","Population served:5,385",77373
Harris County Municipal Utility District 249,"Houston, TX","Population served:2,685",77373
Northgate Crossing Municipal Utility District 2,"Houston, TX","Population served:3,690",77373
Harris County Municipal Utility District 43,"Houston, TX","Population served:5,211",77373
Postwood Municipal Utility District,"Houston, TX","Population served:3,747",77373
Northgate Crossing Municipal Utility District 1,"Houston, TX","Population served:3,066",77373
Spring Creek Forest,"Austin, TX",Population served:117,77373
Timber Creek Estates,"Conroe, TX",Population served:54,77373
Southern Montgomery County MUD,"Houston, TX","Population served:13,272",77373
Benders Landing Water Plant 1 & 2,"Magnolia, TX","Population served:4,440",77373
Montgomery County Municipal Utility District 94,"Houston, TX","Population served:5,049",77373
Harris Montgomery Counties MUD 386,"Houston, TX","Population served:10,659",77375
Harris County Municipal Utility District 368,"Houston, TX","Population served:9,906",77375
H O E Water Supply Corporation,"Pinehurst, TX",Population served:378,77375
Harris County Municipal Utility District 1,"Houston, TX","Population served:9,822",77375
Dowdell Public Utility District,"Houston, TX","Population served:5,022",77375
Harris County Municipal Utility District 401,"Houston, TX","Population served:2,103",77375
Albury Manor Utility Company,"Spring, TX",Population served:150,77375
Champion Lakes Estates Water Plant,"Houston, TX",Population served:141,77375
