Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Raleigh Water District,Total trihalomethanes (TTHMs)†,20.5 ppb,0.15 ppb,80 ppb
Raleigh Water District,Trichloroacetic acid,1.80 ppb,0.1 ppb,
Raleigh Water District,Bromoform,0.211 ppb,0.5 ppb,
Raleigh Water District,Monobromoacetic acid,0.590 ppb,25 ppb,
Raleigh Water District,None,,,
South Hills Water Company,Arsenic,8.50 ppb,0.004 ppb,10 ppb
South Hills Water Company,Dibromoacetic acid,0.188 ppb,0.04 ppb,
South Hills Water Company,Haloacetic acids (HAA5)†,0.304 ppb,0.1 ppb,60 ppb
South Hills Water Company,Nitrate and nitrite,0.538 ppm,0.14 ppm,10 ppm
South Hills Water Company,"Radium, combined (-226 &amp; -228)",0.13 pCi/L,0.05 pCi/L,5 pCi/L
South Hills Water Company,Total trihalomethanes (TTHMs)†,0.956 ppb,0.15 ppb,80 ppb
South Hills Water Company,Uranium,2.68 pCi/L,0.43 pCi/L,20 pCi/L
South Hills Water Company,Barium,20.0 ppb,700 ppb,"2,000 ppb"
South Hills Water Company,Bromoform,0.775 ppb,0.5 ppb,
South Hills Water Company,Chromium (total),1.50 ppb,,100 ppb
South Hills Water Company,Dibromochloromethane,0.179 ppb,0.1 ppb,
South Hills Water Company,Fluoride,0.720 ppm,,4 ppm
South Hills Water Company,Monobromoacetic acid,0.0250 ppb,25 ppb,
South Hills Water Company,Monochloroacetic acid,0.175 ppb,53 ppb,
South Hills Water Company,None,,,
Star Satellite Improvement District,Barium,55.5 ppb,700 ppb,"2,000 ppb"
Star Satellite Improvement District,Fluoride,0.0940 ppm,,4 ppm
Star Satellite Improvement District,None,,,
Timber Water Association,Haloacetic acids (HAA5)†,23.1 ppb,0.1 ppb,60 ppb
Timber Water Association,Total trihalomethanes (TTHMs)†,25.4 ppb,0.15 ppb,80 ppb
Timber Water Association,Barium,0.600 ppb,700 ppb,"2,000 ppb"
Timber Water Association,Nitrate,0.148 ppm,0.14 ppm,10 ppm
Timber Water Association,None,,,
Tualatin Valley Water District,Chromium (hexavalent),0.153 ppb,0.02 ppb,
Tualatin Valley Water District,Haloacetic acids (HAA5)†,25.6 ppb,0.1 ppb,60 ppb
Tualatin Valley Water District,Haloacetic acids (HAA9)†,24.4 ppb,0.06 ppb,
Tualatin Valley Water District,Nitrate,0.522 ppm,0.14 ppm,10 ppm
Tualatin Valley Water District,Nitrate and nitrite,0.467 ppm,0.14 ppm,10 ppm
Tualatin Valley Water District,Radon,440.00 pCi/L,1.5 pCi/L,
Tualatin Valley Water District,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Tualatin Valley Water District,Barium,3.05 ppb,700 ppb,"2,000 ppb"
Tualatin Valley Water District,Chlorate,18.8 ppb,210 ppb,
Tualatin Valley Water District,Chromium (total),0.260 ppb,,100 ppb
Tualatin Valley Water District,Fluoride,0.508 ppm,,4 ppm
Tualatin Valley Water District,Manganese,4.65 ppb,100 ppb,
Tualatin Valley Water District,Strontium,0.0362 ppb,"1,500 ppb",
Tualatin Valley Water District,Uranium,0.01 pCi/L,0.43 pCi/L,20 pCi/L
Tualatin Valley Water District,Vanadium,3.17 ppb,21 ppb,
Tualatin Valley Water District,None,,,
West Laurel Acres Water Company,Haloacetic acids (HAA5)†,0.600 ppb,0.1 ppb,60 ppb
West Laurel Acres Water Company,Nitrate,0.460 ppm,0.14 ppm,10 ppm
West Laurel Acres Water Company,Nitrate and nitrite,0.613 ppm,0.14 ppm,10 ppm
West Laurel Acres Water Company,Barium,7.17 ppb,700 ppb,"2,000 ppb"
West Laurel Acres Water Company,None,,,
West Slope Water District,Arsenic*,0.420 ppb,0.004 ppb,10 ppb
West Slope Water District,Chromium (hexavalent),0.0521 ppb,0.02 ppb,
West Slope Water District,Haloacetic acids (HAA5)†,28.3 ppb,0.1 ppb,60 ppb
West Slope Water District,Haloacetic acids (HAA9)†,30.9 ppb,0.06 ppb,
West Slope Water District,Total trihalomethanes (TTHMs)†,31.4 ppb,0.15 ppb,80 ppb
West Slope Water District,Barium*,5.23 ppb,700 ppb,"2,000 ppb"
West Slope Water District,Chlorate,26.9 ppb,210 ppb,
West Slope Water District,Chromium (total),0.140 ppb,,100 ppb
West Slope Water District,Fluoride*,0.0767 ppm,,4 ppm
West Slope Water District,Manganese,4.43 ppb,100 ppb,
West Slope Water District,Nitrate*,0.111 ppm,0.14 ppm,10 ppm
West Slope Water District,Nitrate and nitrite*,0.111 ppm,0.14 ppm,10 ppm
West Slope Water District,Quinoline,0.00750 ppb,,
West Slope Water District,Strontium,0.0199 ppb,"1,500 ppb",
West Slope Water District,Vanadium,2.32 ppb,21 ppb,
West Slope Water District,None,,,
Westview Mobile Estates,Barium,1.89 ppb,700 ppb,"2,000 ppb"
Westview Mobile Estates,Fluoride,0.254 ppm,,4 ppm
Westview Mobile Estates,Nitrate,0.223 ppm,0.14 ppm,10 ppm
Westview Mobile Estates,None,,,
Wolsborn Farms Water District,Nitrate,2.48 ppm,0.14 ppm,10 ppm
Wolsborn Farms Water District,Nitrate and nitrite,2.32 ppm,0.14 ppm,10 ppm
Wolsborn Farms Water District,Barium,19.5 ppb,700 ppb,"2,000 ppb"
Wolsborn Farms Water District,Ethylbenzene,1.23 ppb,300 ppb,700 ppb
Wolsborn Farms Water District,Xylenes (total),5.41 ppb,"1,800 ppb","10,000 ppb"
Wolsborn Farms Water District,None,,,
Black Canyon City Water Improvement District,Arsenic,3.65 ppb,0.004 ppb,10 ppb
Black Canyon City Water Improvement District,Cadmium,0.467 ppb,0.04 ppb,5 ppb
Black Canyon City Water Improvement District,Haloacetic acids (HAA5)†,4.16 ppb,0.1 ppb,60 ppb
Black Canyon City Water Improvement District,Nitrate,1.61 ppm,0.14 ppm,10 ppm
Black Canyon City Water Improvement District,Total trihalomethanes (TTHMs)†,18.8 ppb,0.15 ppb,80 ppb
Black Canyon City Water Improvement District,Barium,26.0 ppb,700 ppb,"2,000 ppb"
Black Canyon City Water Improvement District,Fluoride,0.547 ppm,,4 ppm
Black Canyon City Water Improvement District,None,,,
"Dayville, City of",Arsenic,1.17 ppb,0.004 ppb,10 ppb
"Dayville, City of",Haloacetic acids (HAA5)†,1.85 ppb,0.1 ppb,60 ppb
"Dayville, City of",Nitrate,0.825 ppm,0.14 ppm,10 ppm
"Dayville, City of",Nitrate and nitrite,0.898 ppm,0.14 ppm,10 ppm
"Dayville, City of","Radium, combined (-226 &amp; -228)",2.90 pCi/L,0.05 pCi/L,5 pCi/L
"Dayville, City of",Total trihalomethanes (TTHMs)†,5.96 ppb,0.15 ppb,80 ppb
"Dayville, City of",Barium,2.62 ppb,700 ppb,"2,000 ppb"
"Dayville, City of",Selenium,0.539 ppb,30 ppb,50 ppb
"Dayville, City of",None,,,
"John Day, City of",Arsenic,0.890 ppb,0.004 ppb,10 ppb
"John Day, City of",Nitrate,0.481 ppm,0.14 ppm,10 ppm
"John Day, City of",Nitrate and nitrite,0.392 ppm,0.14 ppm,10 ppm
"John Day, City of",Total trihalomethanes (TTHMs)†,6.44 ppb,0.15 ppb,80 ppb
"John Day, City of",Barium,39.9 ppb,700 ppb,"2,000 ppb"
"John Day, City of",Chromium (total),4.80 ppb,,100 ppb
"John Day, City of",None,,,
"Long Creek, City Of",Arsenic,1.15 ppb,0.004 ppb,10 ppb
"Long Creek, City Of",Nitrate,0.962 ppm,0.14 ppm,10 ppm
"Long Creek, City Of",Nitrate and nitrite,0.434 ppm,0.14 ppm,10 ppm
"Long Creek, City Of",Barium,1.12 ppb,700 ppb,"2,000 ppb"
"Long Creek, City Of",Chromium (total),1.64 ppb,,100 ppb
"Long Creek, City Of",None,,,
"Monument, City of",Arsenic,1.09 ppb,0.004 ppb,10 ppb
"Monument, City of",Haloacetic acids (HAA5)†,17.9 ppb,0.1 ppb,60 ppb
"Monument, City of",Nitrate,0.402 ppm,0.14 ppm,10 ppm
"Monument, City of",Nitrate and nitrite,0.373 ppm,0.14 ppm,10 ppm
"Monument, City of",Total trihalomethanes (TTHMs)†,26.8 ppb,0.15 ppb,80 ppb
"Monument, City of",Barium,1.91 ppb,700 ppb,"2,000 ppb"
"Monument, City of",None,,,
"Mount Vernon, City of",Total trihalomethanes (TTHMs)†,1.17 ppb,0.15 ppb,80 ppb
"Mount Vernon, City of",Nitrate,0.236 ppm,0.14 ppm,10 ppm
"Mount Vernon, City of",None,,,
Prairie City,Arsenic,0.259 ppb,0.004 ppb,10 ppb
Prairie City,Bromodichloromethane,5.40 ppb,0.06 ppb,
Prairie City,Bromoform,3.52 ppb,0.5 ppb,
Prairie City,Chloroform,3.01 ppb,0.4 ppb,
Prairie City,Dibromoacetic acid,1.25 ppb,0.04 ppb,
Prairie City,Dibromochloromethane,7.98 ppb,0.1 ppb,
Prairie City,Dichloroacetic acid,0.800 ppb,0.2 ppb,
Prairie City,Haloacetic acids (HAA5)†,2.05 ppb,0.1 ppb,60 ppb
Prairie City,"Radium, combined (-226 &amp; -228)",1.90 pCi/L,0.05 pCi/L,5 pCi/L
Prairie City,Total trihalomethanes (TTHMs)†,19.9 ppb,0.15 ppb,80 ppb
Prairie City,Barium,121.0 ppb,700 ppb,"2,000 ppb"
Prairie City,Fluoride,0.807 ppm,,4 ppm
Prairie City,Manganese,14.2 ppb,100 ppb,
Prairie City,Nitrate,0.145 ppm,0.14 ppm,10 ppm
Prairie City,Nitrate and nitrite,0.147 ppm,0.14 ppm,10 ppm
Prairie City,Nitrite,0.00200 ppm,,1 ppm
Prairie City,None,,,
Sagedale Apartments,Arsenic,5.00 ppb,0.004 ppb,10 ppb
Sagedale Apartments,Bromochloroacetic acid,0.750 ppb,0.02 ppb,
Sagedale Apartments,Bromodichloromethane,0.460 ppb,0.06 ppb,
Sagedale Apartments,Dibromochloromethane,0.260 ppb,0.1 ppb,
Sagedale Apartments,Dichloroacetic acid,0.700 ppb,0.2 ppb,
Sagedale Apartments,Haloacetic acids (HAA5)†,0.700 ppb,0.1 ppb,60 ppb
Sagedale Apartments,Nitrate,7.70 ppm,0.14 ppm,10 ppm
Sagedale Apartments,Nitrate and nitrite,6.50 ppm,0.14 ppm,10 ppm
Sagedale Apartments,Total trihalomethanes (TTHMs)†,1.20 ppb,0.15 ppb,80 ppb
Sagedale Apartments,Atrazine,0.0233 ppb,0.1 ppb,3 ppb
Sagedale Apartments,Bromacil,0.233 ppb,,
Sagedale Apartments,Chloroform,0.480 ppb,0.4 ppb,
Sagedale Apartments,Chromium (total),1.000 ppb,,100 ppb
Sagedale Apartments,Fluoride,0.210 ppm,,4 ppm
Sagedale Apartments,Uranium,0.00 pCi/L,0.43 pCi/L,20 pCi/L
Sagedale Apartments,None,,,
"Seneca, City of",Arsenic,1.55 ppb,0.004 ppb,10 ppb
"Seneca, City of",Bromodichloromethane,1.19 ppb,0.06 ppb,
"Seneca, City of",Chloroform,1.36 ppb,0.4 ppb,
"Seneca, City of",Dibromoacetic acid,0.902 ppb,0.04 ppb,
"Seneca, City of",Dibromochloromethane,1.81 ppb,0.1 ppb,
"Seneca, City of",Dichloroacetic acid,0.455 ppb,0.2 ppb,
"Seneca, City of",Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
"Seneca, City of",Nitrate,3.29 ppm,0.14 ppm,10 ppm
"Seneca, City of","Radium, combined (-226 &amp; -228)",0.90 pCi/L,0.05 pCi/L,5 pCi/L
"Seneca, City of",Total trihalomethanes (TTHMs)†,5.18 ppb,0.15 ppb,80 ppb
"Seneca, City of",Barium,170.0 ppb,700 ppb,"2,000 ppb"
"Seneca, City of",Bromoform,0.810 ppb,0.5 ppb,
"Seneca, City of",Chromium (total),1.40 ppb,,100 ppb
"Seneca, City of",Fluoride,0.472 ppm,,4 ppm
"Seneca, City of",Manganese,90.0 ppb,100 ppb,
"Seneca, City of",Monobromoacetic acid,0.148 ppb,25 ppb,
"Seneca, City of",Selenium,9.30 ppb,30 ppb,50 ppb
"Seneca, City of",Trichloroacetic acid,0.183 ppb,0.1 ppb,
"Seneca, City of",None,,,
"Tillamook Water Department, City of",Haloacetic acids (HAA5)†,1.04 ppb,0.1 ppb,60 ppb
"Tillamook Water Department, City of",Nitrate,1.40 ppm,0.14 ppm,10 ppm
"Tillamook Water Department, City of",Nitrate and nitrite,1.65 ppm,0.14 ppm,10 ppm
"Tillamook Water Department, City of",Total trihalomethanes (TTHMs)†,4.91 ppb,0.15 ppb,80 ppb
"Tillamook Water Department, City of",None,,,
Manzanita Water Department,Nitrate*,0.749 ppm,0.14 ppm,10 ppm
Manzanita Water Department,Total trihalomethanes (TTHMs)†,1.22 ppb,0.15 ppb,80 ppb
Manzanita Water Department,Barium*,2.18 ppb,700 ppb,"2,000 ppb"
Manzanita Water Department,Haloacetic acids (HAA5)†,0.200 ppb,0.1 ppb,60 ppb
Manzanita Water Department,None,,,
Rockaway Beach PWS,Barium,14.4 ppb,700 ppb,"2,000 ppb"
Rockaway Beach PWS,Chloroform,0.0688 ppb,0.4 ppb,
Rockaway Beach PWS,Chromium (total),1.74 ppb,,100 ppb
Rockaway Beach PWS,Nitrate and nitrite,0.163 ppm,0.14 ppm,10 ppm
Rockaway Beach PWS,Xylenes (total),0.260 ppb,"1,800 ppb","10,000 ppb"
Rockaway Beach PWS,None,,,
Netarts Water District,Haloacetic acids (HAA5)†,9.61 ppb,0.1 ppb,60 ppb
Netarts Water District,Nitrate,0.470 ppm,0.14 ppm,10 ppm
Netarts Water District,Nitrate and nitrite,0.656 ppm,0.14 ppm,10 ppm
Netarts Water District,Total trihalomethanes (TTHMs)†,27.3 ppb,0.15 ppb,80 ppb
Netarts Water District,Barium,9.30 ppb,700 ppb,"2,000 ppb"
Netarts Water District,Fluoride,0.110 ppm,,4 ppm
Netarts Water District,None,,,
"Nehalem, City of",Haloacetic acids (HAA5)†,41.0 ppb,0.1 ppb,60 ppb
"Nehalem, City of",Nitrate,0.816 ppm,0.14 ppm,10 ppm
"Nehalem, City of",Nitrate and nitrite,1.30 ppm,0.14 ppm,10 ppm
"Nehalem, City of",Total trihalomethanes (TTHMs)†,55.8 ppb,0.15 ppb,80 ppb
"Nehalem, City of",Barium,4.55 ppb,700 ppb,"2,000 ppb"
"Nehalem, City of",None,,,
Bley-was Heights Water System,Nitrate,0.212 ppm,0.14 ppm,10 ppm
Bley-was Heights Water System,None,,,
Bly Water District,Nitrate,0.314 ppm,0.14 ppm,10 ppm
Bly Water District,Nitrate and nitrite,0.481 ppm,0.14 ppm,10 ppm
Bly Water District,Barium,3.53 ppb,700 ppb,"2,000 ppb"
Bly Water District,Chromium (total),1.28 ppb,,100 ppb
Bly Water District,Total trihalomethanes (TTHMs)†,0.279 ppb,0.15 ppb,80 ppb
Bly Water District,None,,,
Chiloquin Municipal Water Department,Arsenic,2.16 ppb,0.004 ppb,10 ppb
Chiloquin Municipal Water Department,Nitrate,0.0492 ppm,0.14 ppm,10 ppm
Chiloquin Municipal Water Department,None,,,
Collier Lane Homeowners Association,Arsenic,4.56 ppb,0.004 ppb,10 ppb
Collier Lane Homeowners Association,"Radium, combined (-226 &amp; -228)",2.30 pCi/L,0.05 pCi/L,5 pCi/L
Collier Lane Homeowners Association,Nitrate,0.129 ppm,0.14 ppm,10 ppm
Collier Lane Homeowners Association,Nitrate and nitrite,0.236 ppm,0.14 ppm,10 ppm
Collier Lane Homeowners Association,Selenium,0.276 ppb,30 ppb,50 ppb
Collier Lane Homeowners Association,None,,,
Crescent Water Association,Bromochloroacetic acid,1.21 ppb,0.02 ppb,
Crescent Water Association,Bromodichloromethane,3.14 ppb,0.06 ppb,
Crescent Water Association,Chloroform,17.6 ppb,0.4 ppb,
Crescent Water Association,Dibromochloromethane,0.427 ppb,0.1 ppb,
Crescent Water Association,Dichloroacetic acid,8.06 ppb,0.2 ppb,
Crescent Water Association,Haloacetic acids (HAA5)†,15.6 ppb,0.1 ppb,60 ppb
Crescent Water Association,Total trihalomethanes (TTHMs)†,21.1 ppb,0.15 ppb,80 ppb
Crescent Water Association,Trichloroacetic acid,7.53 ppb,0.1 ppb,
Crescent Water Association,None,,,
Country Crossroads Mobile Home Park,Bromoform,2.19 ppb,0.5 ppb,
Country Crossroads Mobile Home Park,Dibromoacetic acid,2.37 ppb,0.04 ppb,
Country Crossroads Mobile Home Park,Haloacetic acids (HAA5)†,2.37 ppb,0.1 ppb,60 ppb
Country Crossroads Mobile Home Park,Total trihalomethanes (TTHMs)†,1.37 ppb,0.15 ppb,80 ppb
Country Crossroads Mobile Home Park,Barium,467.0 ppb,700 ppb,"2,000 ppb"
Country Crossroads Mobile Home Park,Cyanide,60.0 ppb,,200 ppb
Country Crossroads Mobile Home Park,Dibromochloromethane,0.144 ppb,0.1 ppb,
Country Crossroads Mobile Home Park,Fluoride,0.590 ppm,,4 ppm
Country Crossroads Mobile Home Park,Manganese,105.4 ppb,100 ppb,
Country Crossroads Mobile Home Park,Nitrate,0.0220 ppm,0.14 ppm,10 ppm
Country Crossroads Mobile Home Park,None,,,
Falcon Heights,Nitrate,0.312 ppm,0.14 ppm,10 ppm
Falcon Heights,Nitrate and nitrite,0.563 ppm,0.14 ppm,10 ppm
Falcon Heights,Barium,0.682 ppb,700 ppb,"2,000 ppb"
Falcon Heights,Nitrite,0.157 ppm,,1 ppm
Falcon Heights,Total trihalomethanes (TTHMs)†,0.156 ppb,0.15 ppb,80 ppb
Falcon Heights,None,,,
Gilchrist Water System LLC,Barium,1.000 ppb,700 ppb,"2,000 ppb"
Gilchrist Water System LLC,Di(2-ethylhexyl) phthalate,0.375 ppb,3 ppb,6 ppb
Gilchrist Water System LLC,Nitrate,0.0442 ppm,0.14 ppm,10 ppm
Gilchrist Water System LLC,None,,,
Keno Water Co. Inc.,Arsenic,0.585 ppb,0.004 ppb,10 ppb
Keno Water Co. Inc.,"Radium, combined (-226 &amp; -228)",0.23 pCi/L,0.05 pCi/L,5 pCi/L
Keno Water Co. Inc.,Total trihalomethanes (TTHMs)†,2.89 ppb,0.15 ppb,80 ppb
Keno Water Co. Inc.,Barium,5.26 ppb,700 ppb,"2,000 ppb"
Keno Water Co. Inc.,Nitrate,0.184 ppm,0.14 ppm,10 ppm
Keno Water Co. Inc.,None,,,
Klamath Falls Water Department,Arsenic,6.23 ppb,0.004 ppb,10 ppb
Klamath Falls Water Department,Chromium (hexavalent),0.170 ppb,0.02 ppb,
Klamath Falls Water Department,Haloacetic acids (HAA5)†,0.450 ppb,0.1 ppb,60 ppb
Klamath Falls Water Department,Nitrate and nitrite,0.378 ppm,0.14 ppm,10 ppm
Klamath Falls Water Department,Total trihalomethanes (TTHMs)†,0.483 ppb,0.15 ppb,80 ppb
Klamath Falls Water Department,"1,4-Dioxane",0.00614 ppb,0.35 ppb,
Klamath Falls Water Department,Barium,1.52 ppb,700 ppb,"2,000 ppb"
Klamath Falls Water Department,Chromium (total),0.120 ppb,,100 ppb
Klamath Falls Water Department,Germanium,0.0679 ppb,,
Klamath Falls Water Department,Haloacetic acids (HAA9)†,0.0875 ppb,0.06 ppb,
Klamath Falls Water Department,Manganese,37.4 ppb,100 ppb,
Klamath Falls Water Department,Molybdenum,1.51 ppb,40 ppb,
Klamath Falls Water Department,Nitrate,0.250 ppm,0.14 ppm,10 ppm
Klamath Falls Water Department,Strontium,0.0778 ppb,"1,500 ppb",
Klamath Falls Water Department,Vanadium,9.36 ppb,21 ppb,
Klamath Falls Water Department,None,,,
Iacl Lakeside Mobile Home Park Llc,Bromodichloromethane*,11.6 ppb,0.06 ppb,
Iacl Lakeside Mobile Home Park Llc,Chloroform*,34.7 ppb,0.4 ppb,
Iacl Lakeside Mobile Home Park Llc,Dibromoacetic acid*,1.17 ppb,0.04 ppb,
Iacl Lakeside Mobile Home Park Llc,Dibromochloromethane*,4.15 ppb,0.1 ppb,
Iacl Lakeside Mobile Home Park Llc,Dichloroacetic acid*,20.9 ppb,0.2 ppb,
Iacl Lakeside Mobile Home Park Llc,Haloacetic acids (HAA5)*†,27.5 ppb,0.1 ppb,60 ppb
Iacl Lakeside Mobile Home Park Llc,Total trihalomethanes (TTHMs)*†,50.7 ppb,0.15 ppb,80 ppb
Iacl Lakeside Mobile Home Park Llc,Trichloroacetic acid*,4.43 ppb,0.1 ppb,
Iacl Lakeside Mobile Home Park Llc,Bromoform*,0.0978 ppb,0.5 ppb,
Iacl Lakeside Mobile Home Park Llc,Monochloroacetic acid*,0.913 ppb,53 ppb,
Iacl Lakeside Mobile Home Park Llc,p-Dichlorobenzene*,0.800 ppb,6 ppb,75 ppb
Malin Municipal Water,Arsenic,9.26 ppb,0.004 ppb,10 ppb
Malin Municipal Water,Nitrate and nitrite,0.438 ppm,0.14 ppm,10 ppm
Malin Municipal Water,Barium,2.58 ppb,700 ppb,"2,000 ppb"
Malin Municipal Water,Nitrate,0.270 ppm,0.14 ppm,10 ppm
Malin Municipal Water,Uranium,0.47 pCi/L,0.43 pCi/L,20 pCi/L
Malin Municipal Water,None,,,
Merrill Water Department,"Radium, combined (-226 &amp; -228)",0.14 pCi/L,0.05 pCi/L,5 pCi/L
Merrill Water Department,Nitrate,0.265 ppm,0.14 ppm,10 ppm
Merrill Water Department,None,,,
Nps Annie Springs,Total trihalomethanes (TTHMs)†,5.64 ppb,0.15 ppb,80 ppb
Nps Annie Springs,Barium,6.40 ppb,700 ppb,"2,000 ppb"
Nps Annie Springs,Xylenes (total),0.528 ppb,"1,800 ppb","10,000 ppb"
Nps Annie Springs,None,,,
Oregon Shores Beach Club Inc.,Fluoride,0.0640 ppm,,4 ppm
Oregon Shores Beach Club Inc.,Nitrate,0.0442 ppm,0.14 ppm,10 ppm
Oregon Shores Beach Club Inc.,None,,,
Oregon Shores Recreation Club,Barium,5.84 ppb,700 ppb,"2,000 ppb"
Oregon Shores Recreation Club,Cyanide,15.2 ppb,,200 ppb
Oregon Shores Recreation Club,Nitrate,0.214 ppm,0.14 ppm,10 ppm
Oregon Shores Recreation Club,None,,,
Dumas-pine Grove Water Association,Chloroform,2.12 ppb,0.4 ppb,
Dumas-pine Grove Water Association,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Dumas-pine Grove Water Association,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Dumas-pine Grove Water Association,Total trihalomethanes (TTHMs)†,2.12 ppb,0.15 ppb,80 ppb
Dumas-pine Grove Water Association,Barium,103.2 ppb,700 ppb,"2,000 ppb"
Dumas-pine Grove Water Association,Chromium (total),0.433 ppb,,100 ppb
Dumas-pine Grove Water Association,Fluoride,0.149 ppm,,4 ppm
Dumas-pine Grove Water Association,None,,,
Pinecrest Water Company,Nitrate,0.420 ppm,0.14 ppm,10 ppm
Pinecrest Water Company,None,,,
Pristine Water Source LLC,Arsenic,1.06 ppb,0.004 ppb,10 ppb
Pristine Water Source LLC,None,,,
Round Lake Water Utilities,Arsenic,1.72 ppb,0.004 ppb,10 ppb
Round Lake Water Utilities,Total trihalomethanes (TTHMs)†,0.724 ppb,0.15 ppb,80 ppb
Round Lake Water Utilities,Barium,3.87 ppb,700 ppb,"2,000 ppb"
Round Lake Water Utilities,Chromium (total),1.58 ppb,,100 ppb
Round Lake Water Utilities,Fluoride,1.32 ppm,,4 ppm
Round Lake Water Utilities,Nitrate,0.0733 ppm,0.14 ppm,10 ppm
Round Lake Water Utilities,Uranium,0.13 pCi/L,0.43 pCi/L,20 pCi/L
Round Lake Water Utilities,None,,,
Oregon Water Utilities - Mountain Lakes,Arsenic,1.40 ppb,0.004 ppb,10 ppb
Oregon Water Utilities - Mountain Lakes,Nitrate,0.602 ppm,0.14 ppm,10 ppm
Oregon Water Utilities - Mountain Lakes,Nitrate and nitrite,2.05 ppm,0.14 ppm,10 ppm
Oregon Water Utilities - Mountain Lakes,Barium,7.30 ppb,700 ppb,"2,000 ppb"
Oregon Water Utilities - Mountain Lakes,None,,,
Shield Crest Condos,Nitrate,0.0835 ppm,0.14 ppm,10 ppm
Shield Crest Condos,None,,,
Shield Crest Water Association,Arsenic,1.68 ppb,0.004 ppb,10 ppb
Shield Crest Water Association,Nitrate and nitrite,0.552 ppm,0.14 ppm,10 ppm
Shield Crest Water Association,"Radium, combined (-226 &amp; -228)",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Shield Crest Water Association,Barium,0.708 ppb,700 ppb,"2,000 ppb"
Shield Crest Water Association,Chromium (total),1.48 ppb,,100 ppb
Shield Crest Water Association,Nitrate,0.270 ppm,0.14 ppm,10 ppm
Shield Crest Water Association,Selenium,0.660 ppb,30 ppb,50 ppb
Shield Crest Water Association,None,,,
Skyline View District Improvement,Total trihalomethanes (TTHMs)†,0.735 ppb,0.15 ppb,80 ppb
Skyline View District Improvement,Nitrate,0.250 ppm,0.14 ppm,10 ppm
Skyline View District Improvement,None,,,
Sportsmans Paradise,"1,2,3-Trichloropropane",0.00460 ppb,0.0007 ppb,
Sportsmans Paradise,Arsenic,4.70 ppb,0.004 ppb,10 ppb
Sportsmans Paradise,Bromodichloromethane,0.192 ppb,0.06 ppb,
Sportsmans Paradise,Chloroform,5.00 ppb,0.4 ppb,
Sportsmans Paradise,Manganese,736.7 ppb,100 ppb,
Sportsmans Paradise,"Radium, combined (-226 &amp; -228)",2.96 pCi/L,0.05 pCi/L,5 pCi/L
Sportsmans Paradise,Barium,52.0 ppb,700 ppb,"2,000 ppb"
Sportsmans Paradise,Fluoride,0.260 ppm,,4 ppm
Sportsmans Paradise,None,,,
Sprague River Water Association,Nitrate,0.176 ppm,0.14 ppm,10 ppm
Sprague River Water Association,None,,,
City of Milwaukie,Chromium (hexavalent),1.09 ppb,0.02 ppb,
City of Milwaukie,Haloacetic acids (HAA5)†,0.233 ppb,0.1 ppb,60 ppb
City of Milwaukie,Haloacetic acids (HAA9)†,2.73 ppb,0.06 ppb,
City of Milwaukie,Nitrate,2.20 ppm,0.14 ppm,10 ppm
City of Milwaukie,Nitrate and nitrite,2.00 ppm,0.14 ppm,10 ppm
City of Milwaukie,Total trihalomethanes (TTHMs)†,5.03 ppb,0.15 ppb,80 ppb
City of Milwaukie,"1,4-Dioxane",0.0351 ppb,0.35 ppb,
City of Milwaukie,Barium,3.94 ppb,700 ppb,"2,000 ppb"
City of Milwaukie,Chromium (total),0.827 ppb,,100 ppb
City of Milwaukie,Fluoride,0.0438 ppm,,4 ppm
City of Milwaukie,Manganese,0.867 ppb,100 ppb,
City of Milwaukie,Strontium,0.0931 ppb,"1,500 ppb",
City of Milwaukie,Vanadium,9.38 ppb,21 ppb,
City of Milwaukie,None,,,
City of Wilsonville,Bromate,1.29 ppb,0.1 ppb,10 ppb
City of Wilsonville,Chromium (hexavalent),0.0580 ppb,0.02 ppb,
City of Wilsonville,Haloacetic acids (HAA5)†,5.02 ppb,0.1 ppb,60 ppb
City of Wilsonville,Haloacetic acids (HAA9)†,8.21 ppb,0.06 ppb,
City of Wilsonville,Nitrate,0.499 ppm,0.14 ppm,10 ppm
City of Wilsonville,Nitrate and nitrite,0.499 ppm,0.14 ppm,10 ppm
City of Wilsonville,Total trihalomethanes (TTHMs)†,13.0 ppb,0.15 ppb,80 ppb
City of Wilsonville,Barium,5.50 ppb,700 ppb,"2,000 ppb"
City of Wilsonville,Chlorate,92.3 ppb,210 ppb,
City of Wilsonville,Chromium (total),0.00588 ppb,,100 ppb
City of Wilsonville,Manganese,3.12 ppb,100 ppb,
City of Wilsonville,Strontium,0.0380 ppb,"1,500 ppb",
City of Wilsonville,Vanadium,1.59 ppb,21 ppb,
City of Wilsonville,None,,,
Bend Water Department,Arsenic,0.664 ppb,0.004 ppb,10 ppb
Bend Water Department,Chromium (hexavalent),0.477 ppb,0.02 ppb,
